2019-06-14 22:46:56,188.23 G,29.55 G,21.02 K,852.00 B
2019-06-14 22:50:58,188.28 G,29.55 G,957.49 K,22.18 K
2019-06-14 22:51:04,188.28 G,29.55 G,989.19 K,17.25 K
2019-06-14 22:51:10,188.29 G,29.55 G,834.55 K,16.16 K
2019-06-14 22:51:16,188.29 G,29.56 G,507.04 K,9.96 K
2019-06-14 22:51:22,188.29 G,29.56 G,612.51 K,13.59 K
2019-06-14 22:51:28,188.30 G,29.56 G,898.54 K,16.97 K
2019-06-14 22:51:34,188.30 G,29.56 G,1006.83 K,16.85 K
2019-06-14 22:51:40,188.31 G,29.56 G,886.18 K,16.09 K
2019-06-14 22:51:46,188.31 G,29.56 G,515.08 K,9.94 K
2019-06-14 22:51:52,188.31 G,29.56 G,508.55 K,9.57 K
2019-06-14 22:51:58,188.32 G,29.56 G,532.28 K,13.39 K
2019-06-14 22:52:04,188.32 G,29.56 G,665.92 K,13.30 K
2019-06-14 22:52:11,188.32 G,29.56 G,1.29 M,24.26 K
2019-06-14 22:52:17,188.33 G,29.56 G,1.22 M,24.66 K
2019-06-14 22:52:23,188.33 G,29.56 G,891.00 B,462.00 B
2019-06-14 22:52:29,188.33 G,29.56 G,802.38 K,13.07 K
2019-06-14 22:52:35,188.34 G,29.56 G,184.19 K,3.61 K
2019-06-14 22:52:41,188.34 G,29.56 G,82.23 K,7.71 K
2019-06-14 22:52:47,188.34 G,29.56 G,285.75 K,8.46 K
2019-06-14 22:52:53,188.34 G,29.56 G,285.77 K,8.70 K
2019-06-14 22:52:59,188.34 G,29.56 G,290.43 K,12.66 K
2019-06-14 22:53:05,188.34 G,29.56 G,347.86 K,10.68 K
2019-06-14 22:53:11,188.35 G,29.56 G,1.60 K,1.40 K
2019-06-14 22:53:17,188.35 G,29.56 G,893.01 K,393.85 K
2019-06-14 22:53:23,188.35 G,29.56 G,0.00 B,0.00 B
2019-06-14 22:53:29,188.36 G,29.56 G,584.14 K,21.99 K
2019-06-14 22:53:35,188.36 G,29.56 G,281.28 K,7.74 K
2019-06-14 22:53:41,188.36 G,29.56 G,1.99 K,1.51 K
2019-06-14 22:53:47,188.36 G,29.56 G,206.00 B,1005.00 B
2019-06-14 22:53:53,188.36 G,29.56 G,962.05 K,21.18 K
2019-06-14 22:53:59,188.36 G,29.56 G,5.71 K,720.00 B
2019-06-14 22:54:05,188.36 G,29.56 G,44.50 K,1.48 K
2019-06-14 22:54:11,188.36 G,29.56 G,248.00 B,1.16 K
2019-06-14 22:54:17,188.36 G,29.56 G,19.81 K,1.16 K
2019-06-14 22:54:23,188.36 G,29.56 G,457.66 K,12.03 K
2019-06-14 22:54:29,188.36 G,29.56 G,404.20 K,12.35 K
2019-06-14 22:54:35,188.37 G,29.56 G,305.90 K,8.62 K
2019-06-14 22:54:42,188.37 G,29.56 G,0.00 B,0.00 B
2019-06-14 22:54:48,188.37 G,29.56 G,509.65 K,9.92 K
2019-06-14 22:54:54,188.37 G,29.56 G,972.73 K,17.03 K
2019-06-14 22:55:00,188.38 G,29.56 G,508.32 K,9.74 K
2019-06-14 22:55:06,188.38 G,29.56 G,528.97 K,10.88 K
2019-06-14 22:55:12,188.39 G,29.56 G,780.77 K,14.03 K
2019-06-14 22:55:18,188.39 G,29.56 G,551.76 K,11.30 K
2019-06-14 22:55:24,188.39 G,29.56 G,4.39 K,5.12 K
2019-06-14 22:55:30,188.39 G,29.56 G,2.20 K,2.56 K
2019-06-14 22:55:36,188.39 G,29.56 G,2.21 K,2.57 K
2019-06-14 22:55:42,188.39 G,29.56 G,2.14 K,2.50 K
2019-06-14 22:55:48,188.39 G,29.56 G,2.20 K,2.56 K
2019-06-14 22:55:54,188.39 G,29.56 G,4.40 K,5.12 K
2019-06-14 22:56:00,188.39 G,29.56 G,4.34 K,5.18 K
2019-06-14 22:56:06,188.39 G,29.56 G,2.20 K,2.56 K
2019-06-14 22:56:12,188.39 G,29.56 G,66.00 B,66.00 B
2019-06-14 22:56:18,188.39 G,29.56 G,0.00 B,0.00 B
2019-06-14 22:56:24,188.39 G,29.56 G,1.48 K,1.65 K
2019-06-14 22:56:30,188.40 G,29.56 G,1.38 M,23.86 K
2019-06-14 22:56:36,188.40 G,29.56 G,814.43 K,16.68 K
2019-06-14 22:56:42,188.40 G,29.56 G,139.73 K,3.88 K
2019-06-14 22:56:48,188.41 G,29.56 G,418.33 K,8.42 K
2019-06-14 22:56:54,188.41 G,29.56 G,1012.30 K,18.00 K
2019-06-14 22:57:00,188.41 G,29.56 G,510.56 K,9.91 K
2019-06-14 22:57:07,188.42 G,29.56 G,917.54 K,16.74 K
2019-06-14 22:57:13,188.42 G,29.56 G,511.72 K,11.07 K
2019-06-14 22:57:19,188.42 G,29.56 G,517.08 K,11.61 K
2019-06-14 22:57:25,188.43 G,29.56 G,682.22 K,14.82 K
2019-06-14 22:57:31,188.43 G,29.56 G,526.63 K,11.23 K
2019-06-14 22:57:37,188.43 G,29.56 G,509.82 K,9.99 K
2019-06-14 22:57:43,188.44 G,29.56 G,799.62 K,15.43 K
2019-06-14 22:57:49,188.44 G,29.56 G,511.75 K,10.59 K
2019-06-14 22:57:55,188.45 G,29.56 G,507.63 K,10.87 K
2019-06-14 22:58:01,188.45 G,29.56 G,772.79 K,15.61 K
2019-06-14 22:58:07,188.45 G,29.56 G,509.28 K,9.86 K
2019-06-14 22:58:13,188.46 G,29.56 G,505.83 K,11.46 K
2019-06-14 22:58:19,188.46 G,29.56 G,1017.21 K,17.79 K
2019-06-14 22:58:25,188.46 G,29.56 G,607.60 K,11.64 K
2019-06-14 22:58:31,188.47 G,29.56 G,550.54 K,12.07 K
2019-06-14 22:58:37,188.47 G,29.56 G,515.37 K,9.66 K
2019-06-14 22:58:43,188.48 G,29.56 G,557.07 K,10.22 K
2019-06-14 22:58:49,188.48 G,29.56 G,367.70 K,10.24 K
2019-06-14 22:58:55,188.48 G,29.56 G,306.17 K,10.16 K
2019-06-14 22:59:01,188.48 G,29.56 G,475.90 K,13.37 K
2019-06-14 22:59:07,188.48 G,29.56 G,305.58 K,7.97 K
2019-06-14 22:59:13,188.48 G,29.56 G,354.83 K,10.47 K
2019-06-14 22:59:19,188.49 G,29.56 G,306.32 K,8.55 K
2019-06-14 22:59:25,188.49 G,29.56 G,573.29 K,15.32 K
2019-06-14 22:59:31,188.49 G,29.56 G,305.69 K,7.78 K
2019-06-14 22:59:38,188.49 G,29.56 G,305.49 K,7.65 K
2019-06-14 22:59:44,188.49 G,29.56 G,206.00 B,1.12 K
2019-06-14 22:59:50,188.50 G,29.56 G,864.33 K,15.95 K
2019-06-14 22:59:56,188.50 G,29.56 G,865.16 K,17.71 K
2019-06-14 23:00:02,188.50 G,29.56 G,1.88 K,2.18 K
2019-06-14 23:00:08,188.50 G,29.56 G,1.88 K,2.24 K
2019-06-14 23:00:14,188.50 G,29.56 G,1.88 K,2.24 K
2019-06-14 23:00:20,188.50 G,29.56 G,1.88 K,2.19 K
2019-06-14 23:00:26,188.50 G,29.56 G,892.00 B,462.00 B
2019-06-14 23:00:32,188.51 G,29.56 G,429.50 K,13.78 K
2019-06-14 23:00:38,188.51 G,29.56 G,368.98 K,13.59 K
2019-06-14 23:00:44,188.51 G,29.56 G,466.87 K,11.46 K
2019-06-14 23:00:50,188.51 G,29.56 G,15.57 K,1.03 K
2019-06-14 23:00:56,188.51 G,29.56 G,1.14 K,3.29 K
2019-06-14 23:01:02,188.52 G,29.56 G,1.30 M,166.16 K
2019-06-14 23:01:08,188.53 G,29.56 G,1.29 M,288.69 K
2019-06-14 23:01:14,188.53 G,29.57 G,1.40 K,1.25 K
2019-06-14 23:01:20,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:01:26,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:01:32,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:01:38,188.53 G,29.57 G,3.77 K,4.37 K
2019-06-14 23:01:44,188.53 G,29.57 G,3.77 K,4.37 K
2019-06-14 23:01:50,188.53 G,29.57 G,2.38 K,2.19 K
2019-06-14 23:01:56,188.53 G,29.57 G,1.88 K,2.24 K
2019-06-14 23:02:03,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:02:09,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:02:15,188.53 G,29.57 G,1.93 K,2.19 K
2019-06-14 23:02:21,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:02:27,188.53 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:02:33,188.53 G,29.57 G,3.76 K,5.12 K
2019-06-14 23:02:39,188.53 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:02:45,188.53 G,29.57 G,1.07 M,19.59 K
2019-06-14 23:02:51,188.54 G,29.57 G,2.31 K,2.05 K
2019-06-14 23:02:57,188.54 G,29.57 G,1.76 K,2.40 K
2019-06-14 23:03:03,188.54 G,29.57 G,203.64 K,5.54 K
2019-06-14 23:03:09,188.54 G,29.57 G,1.09 M,21.21 K
2019-06-14 23:03:15,188.54 G,29.57 G,803.75 K,13.67 K
2019-06-14 23:03:21,188.55 G,29.57 G,39.66 K,6.05 K
2019-06-14 23:03:27,188.55 G,29.57 G,62.76 K,6.14 K
2019-06-14 23:03:33,188.55 G,29.57 G,154.17 K,4.44 K
2019-06-14 23:03:39,188.55 G,29.57 G,206.00 B,1.23 K
2019-06-14 23:03:45,188.55 G,29.57 G,1.17 M,43.83 K
2019-06-14 23:03:51,188.56 G,29.57 G,1.27 M,46.80 K
2019-06-14 23:03:57,188.56 G,29.57 G,1.36 M,441.97 K
2019-06-14 23:04:03,188.57 G,29.57 G,248.00 B,1.77 K
2019-06-14 23:04:09,188.57 G,29.57 G,1.87 K,1.46 K
2019-06-14 23:04:15,188.57 G,29.57 G,972.29 K,20.10 K
2019-06-14 23:04:21,188.57 G,29.57 G,900.93 K,17.38 K
2019-06-14 23:04:28,188.58 G,29.57 G,305.60 K,12.53 K
2019-06-14 23:04:34,188.58 G,29.57 G,271.43 K,8.39 K
2019-06-14 23:04:40,188.58 G,29.57 G,246.05 K,9.94 K
2019-06-14 23:04:46,188.58 G,29.57 G,227.27 K,11.05 K
2019-06-14 23:04:52,188.58 G,29.57 G,258.24 K,8.46 K
2019-06-14 23:04:58,188.58 G,29.57 G,245.10 K,8.42 K
2019-06-14 23:05:04,188.59 G,29.57 G,581.01 K,15.73 K
2019-06-14 23:05:10,188.59 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:05:16,188.59 G,29.57 G,1.74 K,1.41 K
2019-06-14 23:05:22,188.59 G,29.57 G,0.00 B,440.00 B
2019-06-14 23:05:28,188.59 G,29.57 G,3.70 K,4.30 K
2019-06-14 23:05:34,188.59 G,29.57 G,1.85 K,2.15 K
2019-06-14 23:05:40,188.59 G,29.57 G,185.48 K,4.59 K
2019-06-14 23:05:46,188.59 G,29.57 G,241.50 K,6.99 K
2019-06-14 23:05:52,188.59 G,29.57 G,283.26 K,9.28 K
2019-06-14 23:05:58,188.60 G,29.57 G,300.90 K,13.41 K
2019-06-14 23:06:04,188.60 G,29.57 G,182.00 B,943.00 B
2019-06-14 23:06:10,188.60 G,29.57 G,3.77 K,5.61 K
2019-06-14 23:06:16,188.60 G,29.57 G,3.77 K,4.43 K
2019-06-14 23:06:22,188.60 G,29.57 G,3.76 K,4.37 K
2019-06-14 23:06:28,188.60 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:06:34,188.60 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:06:40,188.60 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:06:46,188.60 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:06:52,188.60 G,29.57 G,1.88 K,2.19 K
2019-06-14 23:06:59,188.60 G,29.57 G,19.88 K,6.12 K
2019-06-14 23:07:05,188.60 G,29.57 G,2.31 K,4.11 K
2019-06-14 23:07:11,188.60 G,29.57 G,3.77 K,4.43 K
2019-06-14 23:07:17,188.60 G,29.57 G,3.77 K,4.43 K
2019-06-14 23:07:23,188.60 G,29.57 G,889.00 B,462.00 B
2019-06-14 23:07:29,188.60 G,29.57 G,206.00 B,1.23 K
2019-06-14 23:07:35,188.60 G,29.57 G,1.48 M,27.87 K
2019-06-14 23:07:41,188.61 G,29.57 G,1.17 M,23.83 K
2019-06-14 23:07:47,188.61 G,29.57 G,1.39 M,32.80 K
2019-06-14 23:07:53,188.62 G,29.57 G,1.36 M,34.86 K
2019-06-14 23:07:59,188.63 G,29.57 G,1.37 M,35.38 K
2019-06-14 23:08:05,188.64 G,29.57 G,1.35 M,36.15 K
2019-06-14 23:08:11,188.65 G,29.57 G,1.28 M,30.48 K
2019-06-14 23:08:17,188.65 G,29.57 G,1.40 M,27.35 K
2019-06-14 23:08:23,188.65 G,29.57 G,246.57 K,7.50 K
2019-06-14 23:08:29,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:08:35,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:08:41,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:08:47,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:08:53,188.65 G,29.57 G,0.00 B,330.00 B
2019-06-14 23:08:59,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:09:05,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:11,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:17,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:24,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:30,188.65 G,29.57 G,0.00 B,440.00 B
2019-06-14 23:09:36,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:42,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:48,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:09:54,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:00,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:10:06,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:12,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:18,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:24,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:10:30,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:36,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:42,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:48,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:10:54,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:11:00,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:06,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:12,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:18,188.65 G,29.57 G,0.00 B,550.00 B
2019-06-14 23:11:24,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:30,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:36,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:42,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:49,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:11:55,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:12:01,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:07,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:12:13,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:12:19,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:25,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:31,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:37,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:43,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:49,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:12:55,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:13:01,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:07,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:13,188.65 G,29.57 G,42.00 B,66.00 B
2019-06-14 23:13:19,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:25,188.65 G,29.57 G,670.00 B,550.00 B
2019-06-14 23:13:31,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:13:37,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:43,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:49,188.65 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:13:55,188.65 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:14:01,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:07,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:13,188.66 G,29.57 G,42.00 B,66.00 B
2019-06-14 23:14:20,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:26,188.66 G,29.57 G,0.00 B,1.07 K
2019-06-14 23:14:32,188.66 G,29.57 G,110.00 B,60.00 B
2019-06-14 23:14:38,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:44,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:50,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:14:56,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:15:02,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:15:08,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:14,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:20,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:26,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:32,188.66 G,29.57 G,110.00 B,60.00 B
2019-06-14 23:15:38,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:15:44,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:50,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:15:56,188.66 G,29.57 G,0.00 B,120.00 B
2019-06-14 23:16:02,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:08,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:14,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:20,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:26,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:32,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:38,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:44,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:51,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:16:57,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:17:03,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:09,188.66 G,29.57 G,348.00 B,672.00 B
2019-06-14 23:17:15,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:21,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:27,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:33,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:39,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:45,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:17:51,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:17:57,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:18:03,188.66 G,29.57 G,66.00 B,60.00 B
2019-06-14 23:18:09,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:15,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:21,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:27,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:33,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:39,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:45,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:51,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:18:57,188.66 G,29.57 G,0.00 B,353.00 B
2019-06-14 23:19:03,188.66 G,29.57 G,66.00 B,60.00 B
2019-06-14 23:19:09,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:16,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:22,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:28,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:34,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:40,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:46,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:19:52,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:19:58,188.66 G,29.57 G,11.84 K,2.72 K
2019-06-14 23:20:04,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:10,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:16,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:22,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:28,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:34,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:40,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:46,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:52,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:20:58,188.66 G,29.57 G,17.66 K,3.74 K
2019-06-14 23:21:04,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:10,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:16,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:21:22,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:28,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:21:35,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:41,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:47,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:53,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:21:59,188.66 G,29.57 G,17.79 K,3.93 K
2019-06-14 23:22:05,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:11,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:17,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:22:23,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:29,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:35,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:41,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:47,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:22:53,188.66 G,29.57 G,0.00 B,1.07 K
2019-06-14 23:22:59,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:23:05,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:11,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:17,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:23,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:29,188.66 G,29.57 G,0.00 B,511.00 B
2019-06-14 23:23:35,188.66 G,29.57 G,482.00 B,550.00 B
2019-06-14 23:23:41,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:47,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:23:54,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:00,188.66 G,29.57 G,0.00 B,60.00 B
2019-06-14 23:24:06,188.66 G,29.57 G,0.00 B,120.00 B
2019-06-14 23:24:12,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:18,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:24,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:30,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:36,188.66 G,29.57 G,506.00 B,550.00 B
2019-06-14 23:24:42,188.66 G,29.57 G,0.00 B,0.00 B
2019-06-14 23:24:48,188.66 G,29.57 G,0.00 B,0.00 B
