2019-06-08 00:01:10,49.93 M,1.94 G,1.16 K,28.85 K
2019-06-08 00:04:30,50.13 M,1.94 G,0.00 B,1.54 K
2019-06-08 00:04:32,50.13 M,1.94 G,2.13 K,121.37 K
2019-06-08 00:04:34,50.13 M,1.94 G,0.00 B,1.17 K
2019-06-08 00:04:36,50.13 M,1.94 G,0.00 B,1.11 K
2019-06-08 00:04:38,50.14 M,1.94 G,0.00 B,1.54 K
2019-06-08 00:04:40,50.14 M,1.94 G,0.00 B,756.00 B
2019-06-08 00:04:42,50.14 M,1.94 G,50.00 B,984.00 B
2019-06-08 00:04:44,50.14 M,1.94 G,0.00 B,168.00 B
2019-06-08 00:04:46,50.14 M,1.94 G,0.00 B,0.00 B
2019-06-08 00:04:48,50.15 M,1.94 G,3.94 K,219.26 K
2019-06-08 00:04:50,50.15 M,1.94 G,0.00 B,0.00 B
2019-06-08 00:04:52,50.15 M,1.94 G,0.00 B,276.00 B
2019-06-08 00:04:54,50.15 M,1.94 G,0.00 B,216.00 B
2019-06-08 00:04:56,50.16 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:04:58,50.16 M,1.94 G,0.00 B,228.00 B
2019-06-08 00:05:00,50.16 M,1.94 G,0.00 B,648.00 B
2019-06-08 00:05:02,50.16 M,1.94 G,0.00 B,1.59 K
2019-06-08 00:05:04,50.16 M,1.94 G,0.00 B,1.16 K
2019-06-08 00:05:06,50.17 M,1.94 G,3.54 K,216.61 K
2019-06-08 00:05:08,50.17 M,1.94 G,0.00 B,1.01 K
2019-06-08 00:05:10,50.17 M,1.94 G,0.00 B,216.00 B
2019-06-08 00:05:12,50.18 M,1.94 G,6.05 K,228.07 K
2019-06-08 00:05:14,50.18 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:05:16,50.18 M,1.94 G,42.00 B,420.00 B
2019-06-08 00:05:18,50.18 M,1.94 G,42.00 B,732.00 B
2019-06-08 00:05:20,50.18 M,1.94 G,0.00 B,288.00 B
2019-06-08 00:05:22,50.18 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:05:24,50.19 M,1.94 G,0.00 B,540.00 B
2019-06-08 00:05:26,50.19 M,1.94 G,0.00 B,168.00 B
2019-06-08 00:05:28,50.19 M,1.94 G,0.00 B,1.98 K
2019-06-08 00:05:30,50.19 M,1.94 G,0.00 B,1.16 K
2019-06-08 00:05:32,50.19 M,1.94 G,0.00 B,1.96 K
2019-06-08 00:05:34,50.20 M,1.94 G,2.71 K,149.89 K
2019-06-08 00:05:36,50.20 M,1.94 G,0.00 B,816.00 B
2019-06-08 00:05:38,50.20 M,1.94 G,0.00 B,648.00 B
2019-06-08 00:05:40,50.20 M,1.94 G,2.40 K,884.00 B
2019-06-08 00:05:42,50.20 M,1.94 G,0.00 B,612.00 B
2019-06-08 00:05:44,50.21 M,1.94 G,1.80 K,73.09 K
2019-06-08 00:05:46,50.21 M,1.94 G,0.00 B,336.00 B
2019-06-08 00:05:48,50.21 M,1.94 G,0.00 B,483.00 B
2019-06-08 00:05:50,50.21 M,1.94 G,924.00 B,8.49 K
2019-06-08 00:05:52,50.21 M,1.94 G,0.00 B,660.00 B
2019-06-08 00:05:54,50.21 M,1.94 G,0.00 B,168.00 B
2019-06-08 00:05:57,50.21 M,1.94 G,0.00 B,828.00 B
2019-06-08 00:05:59,50.21 M,1.94 G,0.00 B,1.11 K
2019-06-08 00:06:01,50.21 M,1.94 G,396.00 B,4.57 K
2019-06-08 00:06:03,50.21 M,1.94 G,0.00 B,1.59 K
2019-06-08 00:06:05,50.21 M,1.94 G,0.00 B,1.05 K
2019-06-08 00:06:07,50.22 M,1.95 G,11.31 K,525.68 K
2019-06-08 00:06:09,50.22 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:06:11,50.23 M,1.95 G,2.45 K,108.19 K
2019-06-08 00:06:13,50.23 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:06:15,50.23 M,1.95 G,1.10 K,20.55 K
2019-06-08 00:06:18,50.24 M,1.95 G,42.00 B,303.00 B
2019-06-08 00:06:20,50.24 M,1.95 G,42.00 B,600.00 B
2019-06-08 00:06:22,50.25 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:06:24,50.25 M,1.95 G,0.00 B,756.00 B
2019-06-08 00:06:26,50.26 M,1.95 G,0.00 B,924.00 B
2019-06-08 00:06:28,50.26 M,1.95 G,0.00 B,1.23 K
2019-06-08 00:06:30,50.27 M,1.95 G,0.00 B,1.37 K
2019-06-08 00:06:32,50.27 M,1.95 G,0.00 B,1.01 K
2019-06-08 00:06:34,50.28 M,1.95 G,9.60 K,518.55 K
2019-06-08 00:06:36,50.28 M,1.95 G,0.00 B,864.00 B
2019-06-08 00:06:38,50.29 M,1.95 G,5.09 K,350.50 K
2019-06-08 00:06:40,50.29 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:06:42,50.29 M,1.95 G,0.00 B,384.00 B
2019-06-08 00:06:44,50.30 M,1.95 G,0.00 B,168.00 B
2019-06-08 00:06:46,50.30 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:06:48,50.31 M,1.95 G,9.36 K,526.84 K
2019-06-08 00:06:50,50.31 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:06:52,50.31 M,1.95 G,2.71 K,123.68 K
2019-06-08 00:06:54,50.32 M,1.95 G,0.00 B,504.00 B
2019-06-08 00:06:56,50.32 M,1.95 G,1.74 K,65.89 K
2019-06-08 00:06:58,50.33 M,1.95 G,0.00 B,1.65 K
2019-06-08 00:07:00,50.33 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:07:02,50.34 M,1.95 G,0.00 B,1.76 K
2019-06-08 00:07:04,50.34 M,1.95 G,0.00 B,972.00 B
2019-06-08 00:07:06,50.35 M,1.95 G,10.88 K,524.95 K
2019-06-08 00:07:08,50.35 M,1.95 G,0.00 B,828.00 B
2019-06-08 00:07:10,50.35 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:07:13,50.35 M,1.95 G,0.00 B,60.00 B
2019-06-08 00:07:15,50.35 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:07:18,50.35 M,1.95 G,42.00 B,735.00 B
2019-06-08 00:07:20,50.35 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:07:22,50.36 M,1.95 G,3.67 K,206.45 K
2019-06-08 00:07:24,50.36 M,1.95 G,0.00 B,972.00 B
2019-06-08 00:07:26,50.36 M,1.95 G,5.94 K,244.19 K
2019-06-08 00:07:28,50.36 M,1.95 G,0.00 B,1.47 K
2019-06-08 00:07:30,50.37 M,1.95 G,2.13 K,35.32 K
2019-06-08 00:07:32,50.37 M,1.95 G,0.00 B,1.69 K
2019-06-08 00:07:34,50.37 M,1.95 G,0.00 B,1.01 K
2019-06-08 00:07:36,50.38 M,1.95 G,0.00 B,660.00 B
2019-06-08 00:07:38,50.38 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:07:40,50.38 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:07:42,50.38 M,1.95 G,1.03 K,4.18 K
2019-06-08 00:07:44,50.38 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:07:46,50.38 M,1.95 G,0.00 B,444.00 B
2019-06-08 00:07:48,50.38 M,1.95 G,462.00 B,1.84 K
2019-06-08 00:07:50,50.39 M,1.95 G,42.00 B,708.00 B
2019-06-08 00:07:52,50.39 M,1.95 G,0.00 B,708.00 B
2019-06-08 00:07:55,50.39 M,1.95 G,0.00 B,807.00 B
2019-06-08 00:07:57,50.39 M,1.95 G,0.00 B,1.23 K
2019-06-08 00:08:00,50.39 M,1.95 G,0.00 B,1.38 K
2019-06-08 00:08:02,50.39 M,1.95 G,0.00 B,996.00 B
2019-06-08 00:08:04,50.40 M,1.95 G,132.00 B,3.48 K
2019-06-08 00:08:06,50.40 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:08:08,50.40 M,1.95 G,462.00 B,2.27 K
2019-06-08 00:08:10,50.40 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:08:12,50.40 M,1.95 G,462.00 B,1.85 K
2019-06-08 00:08:15,50.40 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:08:17,50.40 M,1.95 G,0.00 B,468.00 B
2019-06-08 00:08:20,50.40 M,1.95 G,42.00 B,612.00 B
2019-06-08 00:08:22,50.40 M,1.95 G,528.00 B,1.42 K
2019-06-08 00:08:24,50.40 M,1.95 G,0.00 B,1.05 K
2019-06-08 00:08:26,50.40 M,1.95 G,0.00 B,1.07 K
2019-06-08 00:08:28,50.41 M,1.95 G,264.00 B,6.90 K
2019-06-08 00:08:30,50.41 M,1.95 G,0.00 B,1.65 K
2019-06-08 00:08:32,50.41 M,1.95 G,0.00 B,1.34 K
2019-06-08 00:08:35,50.41 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:08:37,50.41 M,1.95 G,0.00 B,552.00 B
2019-06-08 00:08:39,50.41 M,1.95 G,1.29 K,36.96 K
2019-06-08 00:08:41,50.41 M,1.95 G,0.00 B,348.00 B
2019-06-08 00:08:43,50.41 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:08:46,50.41 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:08:48,50.41 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:08:50,50.41 M,1.95 G,1.10 K,19.17 K
2019-06-08 00:08:52,50.41 M,1.95 G,42.00 B,1.23 K
2019-06-08 00:08:54,50.41 M,1.95 G,1.16 K,8.25 K
2019-06-08 00:08:56,50.42 M,1.95 G,0.00 B,1.61 K
2019-06-08 00:08:58,50.42 M,1.95 G,0.00 B,972.00 B
2019-06-08 00:09:00,50.42 M,1.95 G,5.76 K,239.41 K
2019-06-08 00:09:02,50.42 M,1.95 G,0.00 B,1.07 K
2019-06-08 00:09:04,50.44 M,1.95 G,15.81 K,249.70 K
2019-06-08 00:09:06,50.44 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:09:08,50.44 M,1.95 G,0.00 B,168.00 B
2019-06-08 00:09:10,50.44 M,1.95 G,0.00 B,168.00 B
2019-06-08 00:09:12,50.44 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:09:15,50.45 M,1.95 G,0.00 B,600.00 B
2019-06-08 00:09:17,50.45 M,1.95 G,73.00 B,745.00 B
2019-06-08 00:09:20,50.45 M,1.95 G,1.23 K,16.41 K
2019-06-08 00:09:22,50.45 M,1.95 G,42.00 B,1.38 K
2019-06-08 00:09:24,50.45 M,1.95 G,0.00 B,1.41 K
2019-06-08 00:09:27,50.45 M,1.95 G,0.00 B,1.12 K
2019-06-08 00:09:29,50.45 M,1.95 G,0.00 B,1.64 K
2019-06-08 00:09:32,50.45 M,1.95 G,0.00 B,1.12 K
2019-06-08 00:09:34,50.46 M,1.95 G,1.22 K,33.67 K
2019-06-08 00:09:36,50.46 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:09:38,50.46 M,1.95 G,0.00 B,0.00 B
2019-06-08 00:09:41,50.46 M,1.95 G,0.00 B,180.00 B
2019-06-08 00:09:43,50.46 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:09:46,50.46 M,1.95 G,0.00 B,648.00 B
2019-06-08 00:09:48,50.46 M,1.95 G,0.00 B,1.01 K
2019-06-08 00:09:50,50.46 M,1.95 G,462.00 B,2.30 K
2019-06-08 00:09:52,50.46 M,1.95 G,0.00 B,768.00 B
2019-06-08 00:09:54,50.46 M,1.95 G,42.00 B,1.96 K
2019-06-08 00:09:56,50.47 M,1.95 G,0.00 B,1.05 K
2019-06-08 00:09:58,50.47 M,1.95 G,0.00 B,1008.00 B
2019-06-08 00:10:00,50.47 M,1.96 G,1.12 K,1.27 K
2019-06-08 00:10:02,50.47 M,1.96 G,0.00 B,120.00 B
2019-06-08 00:10:04,50.48 M,1.96 G,5.57 K,239.12 K
2019-06-08 00:10:06,50.48 M,1.96 G,0.00 B,228.00 B
2019-06-08 00:10:08,50.48 M,1.96 G,6.27 K,239.18 K
2019-06-08 00:10:10,50.48 M,1.96 G,0.00 B,0.00 B
2019-06-08 00:10:12,50.49 M,1.96 G,5.82 K,239.32 K
2019-06-08 00:10:14,50.49 M,1.96 G,0.00 B,747.00 B
2019-06-08 00:10:16,50.49 M,1.96 G,0.00 B,972.00 B
2019-06-08 00:10:18,50.50 M,1.96 G,50.00 B,600.00 B
2019-06-08 00:10:20,50.50 M,1.96 G,204.00 B,1.58 K
2019-06-08 00:10:22,50.50 M,1.96 G,42.00 B,2.07 K
2019-06-08 00:10:24,50.50 M,1.96 G,0.00 B,1.82 K
2019-06-08 00:10:26,50.51 M,1.96 G,42.00 B,1.07 K
2019-06-08 00:10:28,50.51 M,1.96 G,0.00 B,1.03 K
2019-06-08 00:10:30,50.52 M,1.96 G,0.00 B,504.00 B
2019-06-08 00:10:32,50.52 M,1.96 G,0.00 B,720.00 B
2019-06-08 00:10:34,50.52 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:10:36,50.52 M,1.96 G,0.00 B,396.00 B
2019-06-08 00:10:38,50.53 M,1.96 G,0.00 B,60.00 B
2019-06-08 00:10:40,50.53 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:10:43,50.53 M,1.96 G,0.00 B,816.00 B
2019-06-08 00:10:45,50.53 M,1.96 G,528.00 B,5.51 K
2019-06-08 00:10:47,50.54 M,1.96 G,0.00 B,768.00 B
2019-06-08 00:10:49,50.54 M,1.96 G,0.00 B,1.49 K
2019-06-08 00:10:51,50.54 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:10:53,50.54 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:10:55,50.55 M,1.96 G,0.00 B,1.54 K
2019-06-08 00:10:57,50.55 M,1.96 G,0.00 B,984.00 B
2019-06-08 00:11:00,50.55 M,1.96 G,0.00 B,936.00 B
2019-06-08 00:11:02,50.56 M,1.96 G,5.82 K,241.58 K
2019-06-08 00:11:04,50.56 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:11:06,50.56 M,1.96 G,4.00 K,172.48 K
2019-06-08 00:11:08,50.56 M,1.96 G,0.00 B,0.00 B
2019-06-08 00:11:10,50.56 M,1.96 G,594.00 B,6.59 K
2019-06-08 00:11:12,50.56 M,1.96 G,0.00 B,540.00 B
2019-06-08 00:11:14,50.56 M,1.96 G,0.00 B,627.00 B
2019-06-08 00:11:17,50.57 M,1.96 G,0.00 B,732.00 B
2019-06-08 00:11:19,50.57 M,1.96 G,0.00 B,1.56 K
2019-06-08 00:11:22,50.57 M,1.96 G,204.00 B,1.73 K
2019-06-08 00:11:24,50.57 M,1.96 G,0.00 B,1.54 K
2019-06-08 00:11:26,50.58 M,1.96 G,0.00 B,600.00 B
2019-06-08 00:11:28,50.58 M,1.96 G,0.00 B,720.00 B
2019-06-08 00:11:30,50.58 M,1.96 G,3.62 K,169.91 K
2019-06-08 00:11:32,50.58 M,1.96 G,0.00 B,627.00 B
2019-06-08 00:11:34,50.58 M,1.96 G,2.38 K,26.40 K
2019-06-08 00:11:36,50.59 M,1.96 G,434.00 B,855.00 B
2019-06-08 00:11:38,50.59 M,1.96 G,0.00 B,504.00 B
2019-06-08 00:11:40,50.59 M,1.96 G,1.16 K,27.71 K
2019-06-08 00:11:42,50.59 M,1.96 G,0.00 B,1.31 K
2019-06-08 00:11:44,50.59 M,1.96 G,0.00 B,288.00 B
2019-06-08 00:11:47,50.59 M,1.96 G,0.00 B,1.91 K
2019-06-08 00:11:49,50.59 M,1.96 G,0.00 B,1.22 K
2019-06-08 00:11:52,50.59 M,1.96 G,0.00 B,972.00 B
2019-06-08 00:11:54,50.59 M,1.96 G,1.16 K,4.60 K
2019-06-08 00:11:56,50.60 M,1.96 G,0.00 B,756.00 B
2019-06-08 00:11:58,50.60 M,1.96 G,396.00 B,3.04 K
2019-06-08 00:12:00,50.60 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:12:02,50.60 M,1.96 G,0.00 B,0.00 B
2019-06-08 00:12:05,50.60 M,1.96 G,0.00 B,444.00 B
2019-06-08 00:12:07,50.60 M,1.96 G,0.00 B,228.00 B
2019-06-08 00:12:10,50.60 M,1.96 G,0.00 B,672.00 B
2019-06-08 00:12:12,50.60 M,1.96 G,528.00 B,1.43 K
2019-06-08 00:12:14,50.60 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:12:16,50.60 M,1.96 G,0.00 B,864.00 B
2019-06-08 00:12:19,50.60 M,1.96 G,0.00 B,1.32 K
2019-06-08 00:12:21,50.60 M,1.96 G,990.00 B,5.98 K
2019-06-08 00:12:23,50.61 M,1.96 G,0.00 B,2.23 K
2019-06-08 00:12:25,50.61 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:12:28,50.61 M,1.96 G,0.00 B,216.00 B
2019-06-08 00:12:30,50.61 M,1.96 G,528.00 B,2.37 K
2019-06-08 00:12:32,50.61 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:12:34,50.61 M,1.96 G,0.00 B,120.00 B
2019-06-08 00:12:37,50.61 M,1.96 G,0.00 B,488.00 B
2019-06-08 00:12:39,50.61 M,1.96 G,462.00 B,1.86 K
2019-06-08 00:12:41,50.61 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:12:43,50.61 M,1.96 G,858.00 B,8.05 K
2019-06-08 00:12:45,50.61 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:12:47,50.61 M,1.96 G,0.00 B,1.58 K
2019-06-08 00:12:50,50.62 M,1.96 G,0.00 B,1.49 K
2019-06-08 00:12:52,50.62 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:12:55,50.62 M,1.96 G,0.00 B,600.00 B
2019-06-08 00:12:57,50.62 M,1.96 G,42.00 B,228.00 B
2019-06-08 00:13:01,50.62 M,1.96 G,0.00 B,456.00 B
2019-06-08 00:13:03,50.62 M,1.96 G,0.00 B,120.00 B
2019-06-08 00:13:05,50.63 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:13:07,50.63 M,1.96 G,0.00 B,60.00 B
2019-06-08 00:13:09,50.64 M,1.96 G,0.00 B,936.00 B
2019-06-08 00:13:11,50.64 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:13:13,50.64 M,1.96 G,0.00 B,708.00 B
2019-06-08 00:13:15,50.64 M,1.96 G,0.00 B,276.00 B
2019-06-08 00:13:17,50.65 M,1.96 G,0.00 B,1.38 K
2019-06-08 00:13:19,50.65 M,1.96 G,0.00 B,1.05 K
2019-06-08 00:13:21,50.66 M,1.96 G,7.61 K,356.16 K
2019-06-08 00:13:23,50.66 M,1.96 G,0.00 B,1.59 K
2019-06-08 00:13:25,50.66 M,1.96 G,7.29 K,355.98 K
2019-06-08 00:13:27,50.66 M,1.96 G,42.00 B,336.00 B
2019-06-08 00:13:29,50.67 M,1.96 G,8.32 K,355.35 K
2019-06-08 00:13:31,50.67 M,1.96 G,0.00 B,336.00 B
2019-06-08 00:13:33,50.68 M,1.96 G,7.31 K,354.03 K
2019-06-08 00:13:35,50.68 M,1.96 G,0.00 B,596.00 B
2019-06-08 00:13:37,50.69 M,1.96 G,7.22 K,353.25 K
2019-06-08 00:13:39,50.69 M,1.96 G,0.00 B,756.00 B
2019-06-08 00:13:41,50.69 M,1.96 G,7.10 K,353.84 K
2019-06-08 00:13:43,50.69 M,1.96 G,0.00 B,852.00 B
2019-06-08 00:13:45,50.69 M,1.96 G,0.00 B,1.70 K
2019-06-08 00:13:47,50.70 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:13:49,50.70 M,1.96 G,0.00 B,1.23 K
2019-06-08 00:13:51,50.70 M,1.96 G,2.90 K,103.74 K
2019-06-08 00:13:53,50.70 M,1.96 G,0.00 B,1.25 K
2019-06-08 00:13:55,50.70 M,1.96 G,0.00 B,840.00 B
2019-06-08 00:13:57,50.71 M,1.96 G,924.00 B,16.29 K
2019-06-08 00:13:59,50.71 M,1.96 G,42.00 B,396.00 B
2019-06-08 00:14:01,50.71 M,1.96 G,0.00 B,444.00 B
2019-06-08 00:14:03,50.71 M,1.96 G,4.32 K,170.73 K
2019-06-08 00:14:05,50.71 M,1.96 G,0.00 B,588.00 B
2019-06-08 00:14:07,50.71 M,1.96 G,0.00 B,828.00 B
2019-06-08 00:14:09,50.71 M,1.96 G,396.00 B,1.92 K
2019-06-08 00:14:11,50.71 M,1.96 G,0.00 B,348.00 B
2019-06-08 00:14:13,50.71 M,1.96 G,1.10 K,9.05 K
2019-06-08 00:14:15,50.71 M,1.96 G,0.00 B,876.00 B
2019-06-08 00:14:17,50.71 M,1.96 G,0.00 B,1.32 K
2019-06-08 00:14:20,50.72 M,1.96 G,0.00 B,1.34 K
2019-06-08 00:14:22,50.72 M,1.96 G,0.00 B,1.08 K
2019-06-08 00:14:24,50.72 M,1.96 G,7.22 K,355.79 K
2019-06-08 00:14:26,50.72 M,1.96 G,204.00 B,978.00 B
2019-06-08 00:14:28,50.73 M,1.96 G,7.39 K,355.11 K
2019-06-08 00:14:30,50.73 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:14:32,50.74 M,1.96 G,5.09 K,270.20 K
