2019-06-16 16:26:41,2.07 T,237.40 G,39.38 K,15.62 K
2019-06-16 16:31:12,2.07 T,237.41 G,2.89 M,74.03 K
2019-06-16 16:31:18,2.07 T,237.41 G,1.11 M,38.04 K
2019-06-16 16:31:24,2.07 T,237.41 G,385.12 K,23.02 K
2019-06-16 16:31:30,2.07 T,237.42 G,3.56 M,92.83 K
2019-06-16 16:31:36,2.07 T,237.42 G,736.97 K,30.33 K
2019-06-16 16:31:42,2.07 T,237.42 G,2.52 M,69.17 K
2019-06-16 16:31:48,2.07 T,237.42 G,1.42 M,39.45 K
2019-06-16 16:31:54,2.07 T,237.42 G,1.33 M,38.02 K
2019-06-16 16:32:00,2.07 T,237.42 G,864.09 K,22.89 K
2019-06-16 16:32:06,2.07 T,237.42 G,1.00 M,34.34 K
2019-06-16 16:32:12,2.07 T,237.42 G,15.35 K,7.60 K
2019-06-16 16:32:18,2.07 T,237.42 G,1.48 M,42.10 K
2019-06-16 16:32:24,2.07 T,237.42 G,1.00 M,20.28 K
2019-06-16 16:32:30,2.07 T,237.42 G,6.82 K,4.55 K
2019-06-16 16:32:36,2.07 T,237.42 G,486.82 K,14.80 K
2019-06-16 16:32:42,2.07 T,237.42 G,201.58 K,6.66 K
2019-06-16 16:32:48,2.07 T,237.42 G,204.14 K,6.06 K
2019-06-16 16:32:55,2.07 T,237.42 G,226.71 K,7.21 K
2019-06-16 16:33:01,2.07 T,237.42 G,1.91 K,1.85 K
2019-06-16 16:33:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:33:13,2.07 T,237.42 G,0.00 B,770.00 B
2019-06-16 16:33:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:33:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:33:31,2.07 T,237.42 G,1.13 K,724.00 B
2019-06-16 16:33:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:33:43,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:33:49,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:33:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:01,2.07 T,237.42 G,552.00 B,500.00 B
2019-06-16 16:34:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:31,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:34:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:43,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:49,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:34:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:01,2.07 T,237.42 G,118.00 B,126.00 B
2019-06-16 16:35:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:31,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:43,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:35:49,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:35:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:01,2.07 T,237.42 G,0.00 B,126.00 B
2019-06-16 16:36:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:31,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:43,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:36:49,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:36:55,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:37:01,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:37:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:20,2.07 T,237.42 G,0.00 B,294.00 B
2019-06-16 16:37:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:32,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:38,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:44,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:50,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:37:56,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:38:02,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:08,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:14,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:20,2.07 T,237.42 G,0.00 B,294.00 B
2019-06-16 16:38:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:32,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:38,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:44,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:50,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:38:56,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:02,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:39:08,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:14,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:20,2.07 T,237.42 G,0.00 B,294.00 B
2019-06-16 16:39:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:32,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:38,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:44,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:50,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:39:56,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:02,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:40:08,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:14,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:20,2.07 T,237.42 G,0.00 B,294.00 B
2019-06-16 16:40:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:32,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:38,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:44,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:50,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:40:56,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:02,2.07 T,237.42 G,0.00 B,170.00 B
2019-06-16 16:41:08,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:14,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:20,2.07 T,237.42 G,118.00 B,360.00 B
2019-06-16 16:41:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:32,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:38,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:45,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:41:51,2.07 T,237.42 G,118.00 B,0.00 B
2019-06-16 16:41:57,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:03,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:42:09,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:15,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:21,2.07 T,237.42 G,118.00 B,0.00 B
2019-06-16 16:42:27,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:33,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:39,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:45,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:42:51,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:42:57,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:03,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:43:09,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:15,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:21,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:43:27,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:33,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:39,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:45,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:43:51,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:43:57,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:44:03,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:44:09,2.07 T,237.42 G,0.00 B,110.00 B
2019-06-16 16:44:15,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:44:21,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:44:27,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:44:33,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:44:39,2.07 T,237.42 G,0.00 B,990.00 B
2019-06-16 16:44:45,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:44:51,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:44:57,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:03,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:45:09,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:15,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:21,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:45:27,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:33,2.07 T,237.42 G,0.00 B,220.00 B
2019-06-16 16:45:39,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:45,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:45:51,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:45:57,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:03,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:46:09,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:16,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:22,2.07 T,237.42 G,118.00 B,126.00 B
2019-06-16 16:46:28,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:34,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:40,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:46,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:46:52,2.07 T,237.42 G,236.00 B,0.00 B
2019-06-16 16:46:58,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:04,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:47:10,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:16,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:22,2.07 T,237.42 G,0.00 B,66.00 B
2019-06-16 16:47:28,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:34,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:40,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:46,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:52,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:47:58,2.07 T,237.42 G,0.00 B,330.00 B
2019-06-16 16:48:04,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:48:10,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:48:16,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:48:22,2.07 T,237.42 G,0.00 B,66.00 B
2019-06-16 16:48:28,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:48:34,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:48:40,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:48:46,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:48:52,2.07 T,237.42 G,118.00 B,60.00 B
2019-06-16 16:48:58,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:04,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:49:10,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:16,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:49:22,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:28,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:34,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:40,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:46,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:49:52,2.07 T,237.42 G,118.00 B,132.00 B
2019-06-16 16:49:58,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:50:04,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:50:10,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:50:16,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:50:22,2.07 T,237.42 G,0.00 B,66.00 B
2019-06-16 16:50:28,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:50:34,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:50:40,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:50:47,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:50:53,2.07 T,237.42 G,0.00 B,66.00 B
2019-06-16 16:50:59,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:51:05,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:11,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:17,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:51:23,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:29,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:35,2.07 T,237.42 G,0.00 B,660.00 B
2019-06-16 16:51:41,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:47,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:53,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:51:59,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:52:05,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:11,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:17,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:52:23,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:52:29,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:35,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:41,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:52:47,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:53,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:52:59,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:53:05,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:11,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:17,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:53:23,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:29,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:35,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:41,2.07 T,237.42 G,118.00 B,0.00 B
2019-06-16 16:53:47,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:53,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:53:59,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:54:05,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:54:11,2.07 T,237.42 G,126.00 B,60.00 B
2019-06-16 16:54:17,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:54:23,2.07 T,237.42 G,0.00 B,972.00 B
2019-06-16 16:54:29,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:54:35,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:54:41,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:54:48,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:54:54,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:00,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:55:06,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:12,2.07 T,237.42 G,126.00 B,66.00 B
2019-06-16 16:55:18,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:24,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:30,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:36,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:42,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:55:48,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:55:54,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:56:00,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:56:06,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:12,2.07 T,237.42 G,126.00 B,66.00 B
2019-06-16 16:56:18,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:24,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:30,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:36,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:42,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:56:48,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:56:54,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:00,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:06,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:12,2.07 T,237.42 G,126.00 B,66.00 B
2019-06-16 16:57:18,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:24,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:30,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:43,2.07 T,237.42 G,118.00 B,66.00 B
2019-06-16 16:57:49,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:57:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:01,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:58:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:31,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:43,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:49,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:58:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:01,2.07 T,237.42 G,0.00 B,500.00 B
2019-06-16 16:59:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:19,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:25,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:31,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:37,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:43,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 16:59:49,2.07 T,237.42 G,0.00 B,60.00 B
2019-06-16 16:59:55,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 17:00:01,2.07 T,237.42 G,0.00 B,180.00 B
2019-06-16 17:00:07,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 17:00:13,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 17:00:19,2.07 T,237.42 G,0.00 B,294.00 B
2019-06-16 17:00:26,2.07 T,237.42 G,0.00 B,0.00 B
2019-06-16 17:00:32,2.07 T,237.42 G,184.00 B,234.00 B
