2019-06-08 00:01:11,50.43 M,1.93 G,1.48 K,54.46 K
2019-06-08 00:04:20,50.67 M,1.94 G,0.00 B,216.00 B
2019-06-08 00:04:22,50.68 M,1.94 G,10.00 K,528.30 K
2019-06-08 00:04:24,50.68 M,1.94 G,84.00 B,180.00 B
2019-06-08 00:04:26,50.68 M,1.94 G,0.00 B,972.00 B
2019-06-08 00:04:28,50.69 M,1.94 G,0.00 B,600.00 B
2019-06-08 00:04:30,50.69 M,1.94 G,0.00 B,660.00 B
2019-06-08 00:04:32,50.70 M,1.94 G,0.00 B,1.70 K
2019-06-08 00:04:34,50.70 M,1.94 G,0.00 B,1.59 K
2019-06-08 00:04:36,50.71 M,1.94 G,9.79 K,524.87 K
2019-06-08 00:04:38,50.71 M,1.94 G,0.00 B,816.00 B
2019-06-08 00:04:40,50.71 M,1.94 G,2.00 K,100.08 K
2019-06-08 00:04:43,50.71 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:04:45,50.71 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:04:47,50.71 M,1.94 G,1.10 K,4.23 K
2019-06-08 00:04:49,50.71 M,1.94 G,0.00 B,276.00 B
2019-06-08 00:04:51,50.71 M,1.94 G,0.00 B,0.00 B
2019-06-08 00:04:53,50.71 M,1.94 G,1.87 K,78.37 K
2019-06-08 00:04:55,50.72 M,1.94 G,42.00 B,336.00 B
2019-06-08 00:04:57,50.72 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:04:59,50.73 M,1.94 G,8.57 K,517.18 K
2019-06-08 00:05:01,50.73 M,1.94 G,0.00 B,936.00 B
2019-06-08 00:05:03,50.73 M,1.94 G,0.00 B,1.59 K
2019-06-08 00:05:06,50.73 M,1.94 G,0.00 B,972.00 B
2019-06-08 00:05:08,50.73 M,1.94 G,0.00 B,816.00 B
2019-06-08 00:05:10,50.73 M,1.94 G,396.00 B,2.80 K
2019-06-08 00:05:12,50.73 M,1.94 G,0.00 B,627.00 B
2019-06-08 00:05:14,50.73 M,1.94 G,0.00 B,768.00 B
2019-06-08 00:05:16,50.74 M,1.94 G,1.16 K,26.52 K
2019-06-08 00:05:18,50.74 M,1.94 G,0.00 B,552.00 B
2019-06-08 00:05:20,50.74 M,1.94 G,0.00 B,180.00 B
2019-06-08 00:05:22,50.74 M,1.94 G,924.00 B,6.70 K
2019-06-08 00:05:24,50.74 M,1.94 G,42.00 B,600.00 B
2019-06-08 00:05:26,50.74 M,1.94 G,84.00 B,288.00 B
2019-06-08 00:05:28,50.74 M,1.94 G,0.00 B,2.04 K
2019-06-08 00:05:31,50.74 M,1.94 G,0.00 B,1.96 K
2019-06-08 00:05:33,50.74 M,1.94 G,0.00 B,1.01 K
2019-06-08 00:05:35,50.75 M,1.94 G,5.93 K,409.87 K
2019-06-08 00:05:37,50.75 M,1.94 G,0.00 B,1.18 K
2019-06-08 00:05:39,50.75 M,1.94 G,0.00 B,768.00 B
2019-06-08 00:05:42,50.75 M,1.94 G,0.00 B,612.00 B
2019-06-08 00:05:44,50.75 M,1.94 G,0.00 B,216.00 B
2019-06-08 00:05:47,50.75 M,1.94 G,0.00 B,324.00 B
2019-06-08 00:05:49,50.75 M,1.94 G,0.00 B,168.00 B
2019-06-08 00:05:51,50.75 M,1.94 G,1.16 K,25.50 K
2019-06-08 00:05:53,50.76 M,1.94 G,0.00 B,1.12 K
2019-06-08 00:05:55,50.76 M,1.94 G,42.00 B,336.00 B
2019-06-08 00:05:57,50.76 M,1.94 G,1.29 K,36.29 K
2019-06-08 00:06:00,50.76 M,1.94 G,0.00 B,1.11 K
2019-06-08 00:06:02,50.76 M,1.94 G,0.00 B,1.72 K
2019-06-08 00:06:04,50.76 M,1.94 G,462.00 B,3.38 K
2019-06-08 00:06:06,50.76 M,1.94 G,0.00 B,1.05 K
2019-06-08 00:06:08,50.76 M,1.94 G,0.00 B,951.00 B
2019-06-08 00:06:10,50.76 M,1.94 G,4.77 K,297.95 K
2019-06-08 00:06:12,50.77 M,1.94 G,0.00 B,552.00 B
2019-06-08 00:06:14,50.77 M,1.94 G,0.00 B,276.00 B
2019-06-08 00:06:17,50.77 M,1.94 G,0.00 B,624.00 B
2019-06-08 00:06:19,50.77 M,1.94 G,0.00 B,0.00 B
2019-06-08 00:06:22,50.77 M,1.94 G,204.00 B,570.00 B
2019-06-08 00:06:24,50.77 M,1.94 G,42.00 B,600.00 B
2019-06-08 00:06:27,50.77 M,1.94 G,84.00 B,1.55 K
2019-06-08 00:06:29,50.77 M,1.94 G,0.00 B,1.49 K
2019-06-08 00:06:31,50.77 M,1.94 G,0.00 B,1.61 K
2019-06-08 00:06:33,50.77 M,1.94 G,0.00 B,1.07 K
2019-06-08 00:06:35,50.78 M,1.94 G,1.16 K,2.91 K
2019-06-08 00:06:37,50.78 M,1.94 G,0.00 B,708.00 B
2019-06-08 00:06:40,50.79 M,1.94 G,0.00 B,108.00 B
2019-06-08 00:06:42,50.79 M,1.94 G,0.00 B,384.00 B
2019-06-08 00:06:44,50.79 M,1.95 G,6.10 K,294.42 K
2019-06-08 00:06:46,50.79 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:06:48,50.79 M,1.95 G,0.00 B,384.00 B
2019-06-08 00:06:51,50.80 M,1.95 G,0.00 B,288.00 B
2019-06-08 00:06:53,50.80 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:06:56,50.80 M,1.95 G,42.00 B,1.23 K
2019-06-08 00:06:58,50.80 M,1.95 G,0.00 B,1.54 K
2019-06-08 00:07:01,50.80 M,1.95 G,0.00 B,1.76 K
2019-06-08 00:07:03,50.80 M,1.95 G,0.00 B,972.00 B
2019-06-08 00:07:07,50.80 M,1.95 G,0.00 B,792.00 B
2019-06-08 00:07:09,50.80 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:07:11,50.81 M,1.95 G,1.03 K,25.85 K
2019-06-08 00:07:13,50.81 M,1.95 G,0.00 B,60.00 B
2019-06-08 00:07:15,50.81 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:07:18,50.81 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:07:20,50.81 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:07:22,50.81 M,1.95 G,1.10 K,19.02 K
2019-06-08 00:07:24,50.81 M,1.95 G,204.00 B,1.14 K
2019-06-08 00:07:26,50.81 M,1.95 G,42.00 B,1.73 K
2019-06-08 00:07:28,50.81 M,1.95 G,462.00 B,2.53 K
2019-06-08 00:07:30,50.81 M,1.95 G,0.00 B,1.07 K
2019-06-08 00:07:32,50.81 M,1.95 G,0.00 B,1.69 K
2019-06-08 00:07:35,50.81 M,1.95 G,0.00 B,384.00 B
2019-06-08 00:07:37,50.81 M,1.95 G,0.00 B,660.00 B
2019-06-08 00:07:40,50.82 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:07:42,50.82 M,1.95 G,0.00 B,303.00 B
2019-06-08 00:07:45,50.82 M,1.95 G,0.00 B,168.00 B
2019-06-08 00:07:47,50.82 M,1.95 G,0.00 B,351.00 B
2019-06-08 00:07:49,50.82 M,1.95 G,1.87 K,64.02 K
2019-06-08 00:07:51,50.82 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:07:53,50.82 M,1.95 G,0.00 B,756.00 B
2019-06-08 00:07:56,50.83 M,1.95 G,0.00 B,2.23 K
2019-06-08 00:07:58,50.83 M,1.95 G,42.00 B,1.12 K
2019-06-08 00:08:01,50.83 M,1.95 G,0.00 B,2.52 K
2019-06-08 00:08:03,50.83 M,1.95 G,0.00 B,936.00 B
2019-06-08 00:08:05,50.83 M,1.95 G,1.16 K,16.57 K
2019-06-08 00:08:07,50.83 M,1.95 G,0.00 B,735.00 B
2019-06-08 00:08:10,50.83 M,1.95 G,990.00 B,16.28 K
2019-06-08 00:08:12,50.83 M,1.95 G,0.00 B,320.00 B
2019-06-08 00:08:14,50.83 M,1.95 G,462.00 B,2.29 K
2019-06-08 00:08:16,50.83 M,1.95 G,0.00 B,444.00 B
2019-06-08 00:08:18,50.83 M,1.95 G,0.00 B,540.00 B
2019-06-08 00:08:21,50.84 M,1.95 G,0.00 B,672.00 B
2019-06-08 00:08:23,50.84 M,1.95 G,1.55 K,66.93 K
2019-06-08 00:08:25,50.84 M,1.95 G,204.00 B,1.94 K
2019-06-08 00:08:27,50.84 M,1.95 G,0.00 B,1.32 K
2019-06-08 00:08:29,50.84 M,1.95 G,528.00 B,4.00 K
2019-06-08 00:08:31,50.84 M,1.95 G,0.00 B,2.04 K
2019-06-08 00:08:33,50.84 M,1.95 G,0.00 B,816.00 B
2019-06-08 00:08:36,50.84 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:08:38,50.84 M,1.95 G,0.00 B,444.00 B
2019-06-08 00:08:41,50.84 M,1.95 G,0.00 B,396.00 B
2019-06-08 00:08:43,50.84 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:08:46,50.85 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:08:48,50.85 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:08:50,50.85 M,1.95 G,4.94 K,225.41 K
2019-06-08 00:08:52,50.85 M,1.95 G,0.00 B,1.23 K
2019-06-08 00:08:54,50.86 M,1.95 G,7.27 K,312.58 K
2019-06-08 00:08:56,50.86 M,1.95 G,0.00 B,1.40 K
2019-06-08 00:08:58,50.86 M,1.95 G,1.93 K,32.58 K
2019-06-08 00:09:00,50.86 M,1.95 G,0.00 B,1.70 K
2019-06-08 00:09:02,50.86 M,1.95 G,0.00 B,1.07 K
2019-06-08 00:09:04,50.86 M,1.95 G,462.00 B,4.42 K
2019-06-08 00:09:06,50.86 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:09:08,50.86 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:09:10,50.87 M,1.95 G,2.66 K,94.79 K
2019-06-08 00:09:13,50.87 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:09:16,50.87 M,1.95 G,0.00 B,843.00 B
2019-06-08 00:09:18,50.87 M,1.95 G,0.00 B,612.00 B
2019-06-08 00:09:20,50.87 M,1.95 G,528.00 B,3.47 K
2019-06-08 00:09:22,50.87 M,1.95 G,0.00 B,1.32 K
2019-06-08 00:09:24,50.87 M,1.95 G,0.00 B,1.41 K
2019-06-08 00:09:26,50.89 M,1.95 G,0.00 B,1.32 K
2019-06-08 00:09:28,50.89 M,1.95 G,42.00 B,1.23 K
2019-06-08 00:09:30,50.89 M,1.95 G,0.00 B,1.05 K
2019-06-08 00:09:32,50.89 M,1.95 G,84.00 B,1.18 K
2019-06-08 00:09:34,50.90 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:09:36,50.91 M,1.95 G,9.98 K,517.96 K
2019-06-08 00:09:38,50.91 M,1.95 G,0.00 B,0.00 B
2019-06-08 00:09:40,50.92 M,1.95 G,5.93 K,360.17 K
2019-06-08 00:09:42,50.92 M,1.95 G,0.00 B,504.00 B
2019-06-08 00:09:44,50.92 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:09:46,50.92 M,1.95 G,2.56 K,3.47 K
2019-06-08 00:09:48,50.92 M,1.95 G,0.00 B,432.00 B
2019-06-08 00:09:50,50.92 M,1.95 G,0.00 B,735.00 B
2019-06-08 00:09:52,50.93 M,1.95 G,0.00 B,2.33 K
2019-06-08 00:09:54,50.93 M,1.95 G,0.00 B,1.02 K
2019-06-08 00:09:56,50.93 M,1.95 G,0.00 B,1.05 K
2019-06-08 00:09:58,50.93 M,1.95 G,0.00 B,1.82 K
2019-06-08 00:10:00,50.93 M,1.95 G,2.57 K,2.89 K
2019-06-08 00:10:02,50.93 M,1.95 G,0.00 B,1.56 K
2019-06-08 00:10:04,50.93 M,1.95 G,462.00 B,1.14 K
2019-06-08 00:10:06,50.93 M,1.95 G,0.00 B,324.00 B
2019-06-08 00:10:08,50.93 M,1.95 G,0.00 B,120.00 B
2019-06-08 00:10:11,50.93 M,1.95 G,0.00 B,216.00 B
2019-06-08 00:10:13,50.93 M,1.95 G,0.00 B,0.00 B
2019-06-08 00:10:16,50.94 M,1.95 G,0.00 B,912.00 B
2019-06-08 00:10:18,50.94 M,1.95 G,0.00 B,540.00 B
2019-06-08 00:10:21,50.94 M,1.95 G,0.00 B,276.00 B
2019-06-08 00:10:23,50.94 M,1.95 G,0.00 B,924.00 B
2019-06-08 00:10:26,50.94 M,1.95 G,0.00 B,1.01 K
2019-06-08 00:10:28,50.94 M,1.95 G,204.00 B,1.52 K
2019-06-08 00:10:31,50.94 M,1.95 G,0.00 B,612.00 B
2019-06-08 00:10:33,50.94 M,1.95 G,84.00 B,792.00 B
2019-06-08 00:10:35,50.94 M,1.95 G,3.17 K,104.57 K
2019-06-08 00:10:38,50.95 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:10:40,50.95 M,1.95 G,0.00 B,228.00 B
2019-06-08 00:10:43,50.95 M,1.95 G,0.00 B,780.00 B
2019-06-08 00:10:45,50.95 M,1.95 G,462.00 B,1.66 K
2019-06-08 00:10:48,50.95 M,1.95 G,0.00 B,768.00 B
2019-06-08 00:10:50,50.95 M,1.95 G,0.00 B,1.49 K
2019-06-08 00:10:52,50.96 M,1.95 G,0.00 B,1.43 K
2019-06-08 00:10:54,50.96 M,1.95 G,0.00 B,336.00 B
2019-06-08 00:10:57,50.96 M,1.95 G,0.00 B,2.43 K
2019-06-08 00:10:59,50.96 M,1.95 G,0.00 B,888.00 B
2019-06-08 00:11:01,50.97 M,1.95 G,0.00 B,456.00 B
2019-06-08 00:11:03,50.97 M,1.95 G,0.00 B,444.00 B
2019-06-08 00:11:05,50.98 M,1.95 G,858.00 B,63.62 K
2019-06-08 00:11:07,50.98 M,1.95 G,0.00 B,168.00 B
2019-06-08 00:11:09,50.98 M,1.95 G,0.00 B,108.00 B
2019-06-08 00:11:12,50.98 M,1.95 G,0.00 B,540.00 B
2019-06-08 00:11:14,50.98 M,1.95 G,0.00 B,384.00 B
2019-06-08 00:11:17,50.98 M,1.95 G,0.00 B,732.00 B
2019-06-08 00:11:19,50.98 M,1.95 G,0.00 B,1.56 K
2019-06-08 00:11:22,50.98 M,1.95 G,0.00 B,1.59 K
2019-06-08 00:11:24,50.98 M,1.95 G,0.00 B,1.54 K
2019-06-08 00:11:27,50.99 M,1.95 G,0.00 B,1.43 K
2019-06-08 00:11:29,50.99 M,1.95 G,204.00 B,954.00 B
2019-06-08 00:11:32,50.99 M,1.95 G,0.00 B,936.00 B
2019-06-08 00:11:34,50.99 M,1.95 G,84.00 B,516.00 B
2019-06-08 00:11:36,51.00 M,1.95 G,10.80 K,524.80 K
2019-06-08 00:11:38,51.00 M,1.95 G,0.00 B,504.00 B
2019-06-08 00:11:40,51.00 M,1.95 G,0.00 B,540.00 B
2019-06-08 00:11:42,51.01 M,1.95 G,0.00 B,1.31 K
2019-06-08 00:11:44,51.01 M,1.95 G,4.38 K,282.61 K
2019-06-08 00:11:46,51.02 M,1.95 G,0.00 B,780.00 B
2019-06-08 00:11:48,51.03 M,1.95 G,10.61 K,523.10 K
2019-06-08 00:11:50,51.03 M,1.95 G,0.00 B,1.58 K
2019-06-08 00:11:52,51.04 M,1.95 G,13.25 K,526.00 K
2019-06-08 00:11:54,51.04 M,1.95 G,0.00 B,1.76 K
2019-06-08 00:11:56,51.05 M,1.95 G,0.00 B,756.00 B
2019-06-08 00:11:58,51.05 M,1.95 G,0.00 B,816.00 B
2019-06-08 00:12:00,51.06 M,1.95 G,0.00 B,492.00 B
2019-06-08 00:12:02,51.07 M,1.96 G,9.42 K,524.31 K
2019-06-08 00:12:04,51.07 M,1.96 G,0.00 B,627.00 B
2019-06-08 00:12:06,51.08 M,1.96 G,9.33 K,516.97 K
2019-06-08 00:12:08,51.08 M,1.96 G,0.00 B,180.00 B
2019-06-08 00:12:10,51.09 M,1.96 G,10.91 K,527.56 K
2019-06-08 00:12:12,51.09 M,1.96 G,0.00 B,600.00 B
2019-06-08 00:12:14,51.10 M,1.96 G,0.00 B,540.00 B
2019-06-08 00:12:16,51.10 M,1.96 G,0.00 B,1.45 K
2019-06-08 00:12:18,51.11 M,1.96 G,0.00 B,1.62 K
2019-06-08 00:12:20,51.12 M,1.96 G,9.65 K,523.15 K
2019-06-08 00:12:23,51.12 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:12:25,51.13 M,1.96 G,9.96 K,525.14 K
2019-06-08 00:12:27,51.13 M,1.96 G,0.00 B,876.00 B
2019-06-08 00:12:30,51.13 M,1.96 G,0.00 B,552.00 B
2019-06-08 00:12:32,51.13 M,1.96 G,462.00 B,1.90 K
2019-06-08 00:12:34,51.13 M,1.96 G,0.00 B,384.00 B
2019-06-08 00:12:36,51.13 M,1.96 G,678.00 B,7.62 K
2019-06-08 00:12:38,51.13 M,1.96 G,0.00 B,488.00 B
2019-06-08 00:12:40,51.14 M,1.96 G,6.67 K,286.84 K
2019-06-08 00:12:42,51.14 M,1.96 G,0.00 B,432.00 B
2019-06-08 00:12:44,51.15 M,1.96 G,0.00 B,1.07 K
2019-06-08 00:12:46,51.15 M,1.96 G,0.00 B,1.43 K
2019-06-08 00:12:48,51.15 M,1.96 G,0.00 B,1.27 K
2019-06-08 00:12:50,51.15 M,1.96 G,0.00 B,720.00 B
2019-06-08 00:12:52,51.16 M,1.96 G,0.00 B,1.37 K
2019-06-08 00:12:54,51.17 M,1.96 G,7.64 K,288.95 K
2019-06-08 00:12:56,51.17 M,1.96 G,0.00 B,600.00 B
2019-06-08 00:12:58,51.17 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:13:00,51.18 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:13:02,51.18 M,1.96 G,0.00 B,1.08 K
2019-06-08 00:13:04,51.18 M,1.96 G,0.00 B,180.00 B
2019-06-08 00:13:06,51.18 M,1.96 G,1.10 K,5.07 K
2019-06-08 00:13:08,51.19 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:13:10,51.19 M,1.96 G,0.00 B,648.00 B
2019-06-08 00:13:12,51.19 M,1.96 G,2.37 K,40.73 K
2019-06-08 00:13:14,51.19 M,1.96 G,0.00 B,1.23 K
2019-06-08 00:13:16,51.20 M,1.96 G,7.53 K,313.38 K
2019-06-08 00:13:18,51.20 M,1.96 G,0.00 B,1.11 K
2019-06-08 00:13:20,51.20 M,1.96 G,0.00 B,1.22 K
2019-06-08 00:13:22,51.21 M,1.96 G,0.00 B,1.48 K
2019-06-08 00:13:24,51.21 M,1.96 G,0.00 B,828.00 B
2019-06-08 00:13:26,51.21 M,1.96 G,7.84 K,312.88 K
2019-06-08 00:13:28,51.21 M,1.96 G,0.00 B,552.00 B
2019-06-08 00:13:30,51.22 M,1.96 G,7.40 K,312.40 K
2019-06-08 00:13:32,51.22 M,1.96 G,204.00 B,642.00 B
2019-06-08 00:13:34,51.23 M,1.96 G,7.63 K,313.04 K
2019-06-08 00:13:36,51.23 M,1.96 G,0.00 B,168.00 B
2019-06-08 00:13:38,51.23 M,1.96 G,3.61 K,95.89 K
2019-06-08 00:13:40,51.23 M,1.96 G,0.00 B,912.00 B
2019-06-08 00:13:42,51.23 M,1.96 G,0.00 B,852.00 B
2019-06-08 00:13:44,51.24 M,1.96 G,3.42 K,176.69 K
2019-06-08 00:13:46,51.24 M,1.96 G,0.00 B,924.00 B
2019-06-08 00:13:48,51.24 M,1.96 G,0.00 B,1.23 K
2019-06-08 00:13:50,51.24 M,1.96 G,858.00 B,9.23 K
2019-06-08 00:13:52,51.24 M,1.96 G,0.00 B,1.25 K
2019-06-08 00:13:54,51.24 M,1.96 G,0.00 B,576.00 B
2019-06-08 00:13:56,51.25 M,1.96 G,10.46 K,497.07 K
2019-06-08 00:13:58,51.25 M,1.96 G,0.00 B,732.00 B
2019-06-08 00:14:00,51.26 M,1.96 G,5.80 K,341.90 K
2019-06-08 00:14:04,51.26 M,1.96 G,0.00 B,864.00 B
2019-06-08 00:14:06,51.26 M,1.96 G,0.00 B,588.00 B
2019-06-08 00:14:08,51.26 M,1.96 G,0.00 B,828.00 B
2019-06-08 00:14:10,51.26 M,1.96 G,0.00 B,732.00 B
2019-06-08 00:14:12,51.26 M,1.96 G,0.00 B,888.00 B
2019-06-08 00:14:14,51.26 M,1.96 G,0.00 B,1.49 K
2019-06-08 00:14:16,51.26 M,1.96 G,0.00 B,876.00 B
2019-06-08 00:14:19,51.26 M,1.96 G,0.00 B,1.07 K
2019-06-08 00:14:21,51.26 M,1.96 G,0.00 B,1.34 K
2019-06-08 00:14:23,51.26 M,1.96 G,0.00 B,672.00 B
2019-06-08 00:14:25,51.26 M,1.96 G,0.00 B,504.00 B
2019-06-08 00:14:27,51.26 M,1.96 G,0.00 B,840.00 B
2019-06-08 00:14:30,51.27 M,1.96 G,0.00 B,492.00 B
2019-06-08 00:14:32,51.27 M,1.96 G,0.00 B,60.00 B
2019-06-08 00:14:35,51.27 M,1.96 G,42.00 B,348.00 B
2019-06-08 00:14:37,51.27 M,1.96 G,528.00 B,3.49 K
2019-06-08 00:14:39,51.27 M,1.96 G,84.00 B,552.00 B
2019-06-08 00:14:41,51.27 M,1.96 G,0.00 B,612.00 B
2019-06-08 00:14:44,51.28 M,1.96 G,0.00 B,648.00 B
