2019-06-07 22:41:37,147.70 M,876.05 M,12.77 K,388.82 K
2019-06-07 22:45:32,150.12 M,976.61 M,0.00 B,936.00 B
2019-06-07 22:45:34,150.15 M,978.27 M,21.66 K,1.62 M
2019-06-07 22:45:36,150.15 M,978.27 M,0.00 B,924.00 B
2019-06-07 22:45:38,150.16 M,979.45 M,0.00 B,600.00 B
2019-06-07 22:45:40,150.18 M,980.93 M,20.60 K,1.49 M
2019-06-07 22:45:42,150.18 M,980.94 M,0.00 B,708.00 B
2019-06-07 22:45:44,150.26 M,984.79 M,52.77 K,2.19 M
2019-06-07 22:45:46,150.38 M,987.24 M,27.42 K,581.19 K
2019-06-07 22:45:48,150.38 M,987.25 M,0.00 B,1.08 K
2019-06-07 22:45:51,150.38 M,987.25 M,0.00 B,708.00 B
2019-06-07 22:45:53,150.38 M,987.40 M,0.00 B,1.03 K
2019-06-07 22:45:55,150.41 M,989.19 M,15.04 K,1.22 M
2019-06-07 22:45:57,150.41 M,989.19 M,0.00 B,984.00 B
2019-06-07 22:45:59,150.41 M,989.19 M,0.00 B,336.00 B
2019-06-07 22:46:01,150.43 M,990.66 M,0.00 B,1.16 K
2019-06-07 22:46:03,150.45 M,992.17 M,21.42 K,1.50 M
2019-06-07 22:46:05,150.45 M,992.17 M,0.00 B,600.00 B
2019-06-07 22:46:07,150.50 M,994.83 M,39.76 K,2.21 M
2019-06-07 22:46:09,150.53 M,997.12 M,0.00 B,708.00 B
2019-06-07 22:46:11,150.53 M,997.12 M,0.00 B,396.00 B
2019-06-07 22:46:13,150.53 M,997.12 M,0.00 B,456.00 B
2019-06-07 22:46:15,150.53 M,997.12 M,132.00 B,585.00 B
2019-06-07 22:46:17,150.55 M,998.45 M,0.00 B,504.00 B
2019-06-07 22:46:19,150.56 M,998.69 M,9.89 K,245.90 K
2019-06-07 22:46:21,150.57 M,999.21 M,0.00 B,1.43 K
2019-06-07 22:46:23,150.57 M,999.22 M,0.00 B,1.08 K
2019-06-07 22:46:25,150.57 M,999.38 M,5.32 K,167.48 K
2019-06-07 22:46:27,150.58 M,999.58 M,6.92 K,206.76 K
2019-06-07 22:46:29,150.58 M,999.59 M,235.00 B,1.61 K
2019-06-07 22:46:31,150.59 M,999.75 M,84.00 B,768.00 B
2019-06-07 22:46:33,150.62 M,1001.57 M,25.38 K,1.51 M
2019-06-07 22:46:35,150.62 M,1001.57 M,0.00 B,1.12 K
2019-06-07 22:46:37,150.62 M,1001.57 M,0.00 B,720.00 B
2019-06-07 22:46:39,150.65 M,1003.90 M,18.03 K,1.55 M
2019-06-07 22:46:41,150.65 M,1003.90 M,0.00 B,276.00 B
2019-06-07 22:46:43,150.65 M,1003.90 M,0.00 B,180.00 B
2019-06-07 22:46:45,150.67 M,1004.72 M,0.00 B,336.00 B
2019-06-07 22:46:47,150.69 M,1006.12 M,25.15 K,1.40 M
2019-06-07 22:46:49,150.72 M,1008.30 M,0.00 B,444.00 B
2019-06-07 22:46:51,150.72 M,1008.30 M,0.00 B,1.16 K
2019-06-07 22:46:53,150.73 M,1008.90 M,10.30 K,618.03 K
2019-06-07 22:46:55,150.76 M,1011.39 M,792.00 B,59.54 K
2019-06-07 22:46:57,150.79 M,1012.26 M,37.04 K,887.83 K
2019-06-07 22:46:59,150.81 M,1012.71 M,0.00 B,924.00 B
2019-06-07 22:47:01,150.83 M,1013.65 M,5.02 K,474.61 K
2019-06-07 22:47:03,150.84 M,1014.16 M,15.02 K,522.33 K
2019-06-07 22:47:05,150.85 M,1014.41 M,0.00 B,552.00 B
2019-06-07 22:47:07,150.85 M,1014.41 M,0.00 B,600.00 B
2019-06-07 22:47:09,150.89 M,1016.82 M,35.74 K,2.30 M
2019-06-07 22:47:11,150.91 M,1019.14 M,0.00 B,216.00 B
2019-06-07 22:47:13,150.91 M,1019.14 M,0.00 B,228.00 B
2019-06-07 22:47:15,150.92 M,1019.14 M,0.00 B,540.00 B
2019-06-07 22:47:17,150.92 M,1019.14 M,0.00 B,720.00 B
2019-06-07 22:47:19,150.94 M,1021.34 M,21.20 K,1.93 M
2019-06-07 22:47:21,150.94 M,1021.34 M,0.00 B,432.00 B
2019-06-07 22:47:23,150.98 M,1.00 G,16.13 K,1.46 M
2019-06-07 22:47:25,150.98 M,1.00 G,0.00 B,936.00 B
2019-06-07 22:47:27,150.99 M,1.00 G,204.00 B,1.29 K
2019-06-07 22:47:29,151.06 M,1.00 G,71.95 K,1.69 M
2019-06-07 22:47:31,151.24 M,1.01 G,89.41 K,1.90 M
2019-06-07 22:47:33,151.26 M,1.01 G,0.00 B,1.29 K
2019-06-07 22:47:35,151.29 M,1.01 G,28.70 K,2.41 M
2019-06-07 22:47:37,151.30 M,1.01 G,0.00 B,432.00 B
2019-06-07 22:47:39,151.32 M,1.01 G,14.27 K,1.24 M
2019-06-07 22:47:41,151.32 M,1.01 G,1.22 K,31.60 K
2019-06-07 22:47:43,151.34 M,1.01 G,42.00 B,444.00 B
2019-06-07 22:47:45,151.35 M,1.01 G,10.99 K,601.80 K
2019-06-07 22:47:47,151.35 M,1.01 G,3.06 K,76.67 K
2019-06-07 22:47:49,151.38 M,1.01 G,0.00 B,624.00 B
2019-06-07 22:47:51,151.44 M,1.02 G,55.76 K,1.36 M
2019-06-07 22:47:53,151.44 M,1.02 G,0.00 B,708.00 B
2019-06-07 22:47:55,151.48 M,1.02 G,30.04 K,2.42 M
2019-06-07 22:47:57,151.52 M,1.02 G,7.54 K,607.63 K
2019-06-07 22:47:59,151.52 M,1.02 G,0.00 B,1.57 K
2019-06-07 22:48:01,151.54 M,1.02 G,16.42 K,1.12 M
2019-06-07 22:48:03,151.57 M,1.03 G,0.00 B,708.00 B
2019-06-07 22:48:05,151.60 M,1.03 G,25.22 K,868.27 K
2019-06-07 22:48:07,151.60 M,1.03 G,0.00 B,384.00 B
2019-06-07 22:48:09,151.61 M,1.03 G,0.00 B,336.00 B
2019-06-07 22:48:11,151.63 M,1.03 G,15.74 K,1.10 M
2019-06-07 22:48:13,151.65 M,1.03 G,0.00 B,336.00 B
2019-06-07 22:48:15,151.67 M,1.03 G,20.27 K,1.20 M
2019-06-07 22:48:17,151.67 M,1.03 G,0.00 B,1.70 K
2019-06-07 22:48:19,151.67 M,1.03 G,0.00 B,648.00 B
2019-06-07 22:48:21,151.70 M,1.03 G,32.06 K,2.04 M
2019-06-07 22:48:23,151.74 M,1.04 G,0.00 B,828.00 B
2019-06-07 22:48:25,151.74 M,1.04 G,0.00 B,1.80 K
2019-06-07 22:48:27,151.75 M,1.04 G,11.42 K,588.94 K
2019-06-07 22:48:29,151.76 M,1.04 G,0.00 B,600.00 B
2019-06-07 22:48:32,151.78 M,1.04 G,7.94 K,568.47 K
2019-06-07 22:48:34,151.79 M,1.04 G,10.95 K,409.95 K
2019-06-07 22:48:36,151.79 M,1.04 G,0.00 B,324.00 B
2019-06-07 22:48:38,151.90 M,1.04 G,88.02 K,1.85 M
2019-06-07 22:48:40,151.96 M,1.04 G,0.00 B,216.00 B
2019-06-07 22:48:42,151.98 M,1.04 G,19.94 K,1.50 M
2019-06-07 22:48:44,151.98 M,1.04 G,0.00 B,492.00 B
2019-06-07 22:48:46,152.00 M,1.04 G,0.00 B,492.00 B
2019-06-07 22:48:48,152.01 M,1.05 G,11.50 K,848.93 K
2019-06-07 22:48:50,152.01 M,1.05 G,0.00 B,1.29 K
2019-06-07 22:48:52,152.01 M,1.05 G,0.00 B,1.12 K
2019-06-07 22:48:54,152.03 M,1.05 G,0.00 B,1.07 K
2019-06-07 22:48:56,152.06 M,1.05 G,32.95 K,1.28 M
2019-06-07 22:48:58,152.06 M,1.05 G,0.00 B,540.00 B
2019-06-07 22:49:00,152.07 M,1.05 G,0.00 B,1.17 K
2019-06-07 22:49:02,152.08 M,1.05 G,19.41 K,1.49 M
2019-06-07 22:49:04,152.09 M,1.05 G,42.00 B,600.00 B
2019-06-07 22:49:06,152.13 M,1.05 G,25.12 K,2.40 M
2019-06-07 22:49:08,152.30 M,1.06 G,94.82 K,1.95 M
2019-06-07 22:49:10,152.42 M,1.06 G,29.76 K,622.09 K
2019-06-07 22:49:12,152.42 M,1.06 G,0.00 B,336.00 B
2019-06-07 22:49:14,152.42 M,1.06 G,0.00 B,708.00 B
2019-06-07 22:49:16,152.43 M,1.06 G,0.00 B,1.32 K
2019-06-07 22:49:18,152.44 M,1.06 G,9.77 K,757.79 K
2019-06-07 22:49:20,152.44 M,1.06 G,4.65 K,195.25 K
2019-06-07 22:49:22,152.46 M,1.06 G,0.00 B,1.48 K
2019-06-07 22:49:24,152.47 M,1.06 G,13.57 K,444.35 K
2019-06-07 22:49:26,152.47 M,1.06 G,4.51 K,123.38 K
2019-06-07 22:49:28,152.49 M,1.06 G,0.00 B,1.01 K
2019-06-07 22:49:30,152.52 M,1.07 G,27.62 K,2.40 M
2019-06-07 22:49:32,152.53 M,1.07 G,0.00 B,768.00 B
2019-06-07 22:49:34,152.53 M,1.07 G,0.00 B,384.00 B
2019-06-07 22:49:36,152.54 M,1.07 G,7.99 K,221.46 K
2019-06-07 22:49:38,152.55 M,1.07 G,7.04 K,261.51 K
2019-06-07 22:49:40,152.56 M,1.07 G,0.00 B,336.00 B
2019-06-07 22:49:42,152.58 M,1.07 G,11.19 K,757.47 K
2019-06-07 22:49:44,152.58 M,1.07 G,0.00 B,444.00 B
2019-06-07 22:49:46,152.59 M,1.07 G,0.00 B,876.00 B
2019-06-07 22:49:48,152.61 M,1.07 G,13.77 K,960.19 K
2019-06-07 22:49:50,152.61 M,1.07 G,0.00 B,1.55 K
2019-06-07 22:49:52,152.63 M,1.07 G,0.00 B,1.11 K
2019-06-07 22:49:54,152.64 M,1.07 G,16.57 K,1.17 M
2019-06-07 22:49:56,152.64 M,1.07 G,0.00 B,876.00 B
2019-06-07 22:49:58,152.65 M,1.07 G,0.00 B,1.05 K
2019-06-07 22:50:00,152.69 M,1.07 G,34.16 K,1.82 M
2019-06-07 22:50:02,152.69 M,1.08 G,0.00 B,276.00 B
2019-06-07 22:50:04,152.69 M,1.08 G,0.00 B,540.00 B
2019-06-07 22:50:06,152.70 M,1.08 G,6.92 K,620.76 K
2019-06-07 22:50:08,152.72 M,1.08 G,14.34 K,602.79 K
2019-06-07 22:50:10,152.73 M,1.08 G,0.00 B,384.00 B
2019-06-07 22:50:12,152.73 M,1.08 G,0.00 B,432.00 B
2019-06-07 22:50:14,152.75 M,1.08 G,18.23 K,951.99 K
2019-06-07 22:50:16,152.75 M,1.08 G,0.00 B,540.00 B
2019-06-07 22:50:18,152.87 M,1.08 G,94.31 K,2.01 M
2019-06-07 22:50:20,153.07 M,1.09 G,94.49 K,1.96 M
2019-06-07 22:50:22,153.25 M,1.09 G,93.34 K,1.99 M
2019-06-07 22:50:24,153.43 M,1.09 G,90.87 K,1.88 M
2019-06-07 22:50:26,153.50 M,1.09 G,132.00 B,1.07 K
2019-06-07 22:50:28,153.51 M,1.10 G,12.91 K,726.66 K
2019-06-07 22:50:30,153.54 M,1.10 G,1.80 K,124.19 K
2019-06-07 22:50:32,153.57 M,1.10 G,25.45 K,798.75 K
2019-06-07 22:50:34,153.59 M,1.10 G,0.00 B,276.00 B
2019-06-07 22:50:36,153.60 M,1.10 G,17.97 K,1.22 M
2019-06-07 22:50:38,153.61 M,1.10 G,0.00 B,276.00 B
2019-06-07 22:50:40,153.68 M,1.10 G,74.49 K,1.79 M
2019-06-07 22:50:42,153.87 M,1.11 G,93.15 K,1.95 M
2019-06-07 22:50:44,154.03 M,1.11 G,64.94 K,1.34 M
2019-06-07 22:50:46,154.03 M,1.11 G,0.00 B,1.79 K
2019-06-07 22:50:48,154.16 M,1.11 G,90.25 K,1.87 M
2019-06-07 22:50:50,154.22 M,1.12 G,0.00 B,984.00 B
2019-06-07 22:50:52,154.24 M,1.12 G,20.84 K,1.04 M
2019-06-07 22:50:54,154.24 M,1.12 G,0.00 B,972.00 B
2019-06-07 22:50:56,154.26 M,1.12 G,4.06 K,372.11 K
2019-06-07 22:50:58,154.26 M,1.12 G,0.00 B,492.00 B
