2019-06-08 00:32:18,61.18 M,2.21 G,13.68 K,573.62 K
2019-06-08 00:34:21,61.34 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:34:23,61.34 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:34:26,61.35 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:34:28,61.35 M,2.22 G,0.00 B,0.00 B
2019-06-08 00:34:31,61.35 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:34:33,61.35 M,2.22 G,204.00 B,1.25 K
2019-06-08 00:34:35,61.36 M,2.22 G,10.42 K,623.79 K
2019-06-08 00:34:37,61.36 M,2.22 G,0.00 B,660.00 B
2019-06-08 00:34:39,61.36 M,2.22 G,0.00 B,1.85 K
2019-06-08 00:34:42,61.37 M,2.22 G,0.00 B,432.00 B
2019-06-08 00:34:44,61.37 M,2.22 G,0.00 B,708.00 B
2019-06-08 00:34:46,61.37 M,2.22 G,462.00 B,2.05 K
2019-06-08 00:34:48,61.37 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:34:50,61.37 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:34:53,61.37 M,2.22 G,0.00 B,288.00 B
2019-06-08 00:34:55,61.37 M,2.22 G,0.00 B,471.00 B
2019-06-08 00:34:57,61.37 M,2.22 G,2.23 K,3.23 K
2019-06-08 00:34:59,61.37 M,2.22 G,0.00 B,60.00 B
2019-06-08 00:35:01,61.37 M,2.22 G,528.00 B,2.19 K
2019-06-08 00:35:03,61.38 M,2.22 G,0.00 B,660.00 B
2019-06-08 00:35:05,61.38 M,2.22 G,3.61 K,168.72 K
2019-06-08 00:35:07,61.38 M,2.22 G,0.00 B,768.00 B
2019-06-08 00:35:09,61.39 M,2.22 G,5.55 K,169.93 K
2019-06-08 00:35:11,61.39 M,2.22 G,0.00 B,2.65 K
2019-06-08 00:35:14,61.39 M,2.22 G,0.00 B,1.69 K
2019-06-08 00:35:16,61.39 M,2.22 G,0.00 B,963.00 B
2019-06-08 00:35:18,61.39 M,2.22 G,528.00 B,1.67 K
2019-06-08 00:35:21,61.39 M,2.22 G,0.00 B,396.00 B
2019-06-08 00:35:23,61.39 M,2.22 G,0.00 B,348.00 B
2019-06-08 00:35:26,61.39 M,2.22 G,0.00 B,444.00 B
2019-06-08 00:35:28,61.40 M,2.22 G,1.90 K,4.85 K
2019-06-08 00:35:31,61.40 M,2.22 G,0.00 B,504.00 B
2019-06-08 00:35:33,61.40 M,2.22 G,0.00 B,552.00 B
2019-06-08 00:35:35,61.40 M,2.22 G,0.00 B,1.86 K
2019-06-08 00:35:37,61.40 M,2.22 G,42.00 B,828.00 B
2019-06-08 00:35:39,61.40 M,2.22 G,42.00 B,1.38 K
2019-06-08 00:35:41,61.41 M,2.22 G,5.04 K,239.48 K
2019-06-08 00:35:43,61.41 M,2.22 G,0.00 B,1.05 K
2019-06-08 00:35:45,61.41 M,2.22 G,0.00 B,780.00 B
2019-06-08 00:35:47,61.41 M,2.22 G,0.00 B,444.00 B
2019-06-08 00:35:49,61.41 M,2.22 G,0.00 B,168.00 B
2019-06-08 00:35:51,61.41 M,2.22 G,0.00 B,0.00 B
2019-06-08 00:35:53,61.42 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:35:55,61.42 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:35:57,61.42 M,2.22 G,2.19 K,25.27 K
2019-06-08 00:35:59,61.42 M,2.22 G,0.00 B,60.00 B
2019-06-08 00:36:01,61.42 M,2.22 G,0.00 B,1.96 K
2019-06-08 00:36:03,61.42 M,2.22 G,0.00 B,2.11 K
2019-06-08 00:36:06,61.42 M,2.22 G,0.00 B,1.35 K
2019-06-08 00:36:08,61.42 M,2.22 G,0.00 B,972.00 B
2019-06-08 00:36:10,61.42 M,2.22 G,594.00 B,3.61 K
2019-06-08 00:36:12,61.42 M,2.22 G,0.00 B,708.00 B
2019-06-08 00:36:14,61.42 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:36:16,61.43 M,2.22 G,528.00 B,5.48 K
2019-06-08 00:36:18,61.43 M,2.22 G,0.00 B,168.00 B
2019-06-08 00:36:20,61.43 M,2.22 G,0.00 B,60.00 B
2019-06-08 00:36:22,61.43 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:36:25,61.43 M,2.22 G,0.00 B,336.00 B
2019-06-08 00:36:27,61.43 M,2.22 G,0.00 B,552.00 B
2019-06-08 00:36:29,61.43 M,2.22 G,2.22 K,3.63 K
2019-06-08 00:36:31,61.43 M,2.22 G,0.00 B,324.00 B
2019-06-08 00:36:34,61.43 M,2.22 G,0.00 B,1.61 K
2019-06-08 00:36:37,61.43 M,2.22 G,0.00 B,1.58 K
2019-06-08 00:36:39,61.43 M,2.22 G,42.00 B,2.44 K
2019-06-08 00:36:41,61.43 M,2.22 G,157.00 B,1021.00 B
2019-06-08 00:36:44,61.43 M,2.22 G,0.00 B,864.00 B
2019-06-08 00:36:46,61.43 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:36:48,61.44 M,2.22 G,462.00 B,1.70 K
2019-06-08 00:36:50,61.44 M,2.22 G,0.00 B,120.00 B
2019-06-08 00:36:52,61.44 M,2.22 G,0.00 B,396.00 B
2019-06-08 00:36:54,61.44 M,2.22 G,1.03 K,10.78 K
2019-06-08 00:36:56,61.44 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:36:58,61.44 M,2.22 G,0.00 B,924.00 B
2019-06-08 00:37:00,61.44 M,2.22 G,3.67 K,152.98 K
2019-06-08 00:37:02,61.44 M,2.22 G,0.00 B,708.00 B
2019-06-08 00:37:04,61.44 M,2.22 G,0.00 B,1.96 K
2019-06-08 00:37:06,61.45 M,2.22 G,462.00 B,3.11 K
2019-06-08 00:37:08,61.45 M,2.22 G,0.00 B,1.96 K
2019-06-08 00:37:10,61.45 M,2.22 G,42.00 B,1.02 K
2019-06-08 00:37:13,61.45 M,2.22 G,0.00 B,444.00 B
2019-06-08 00:37:15,61.45 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:37:18,61.45 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:37:20,61.45 M,2.22 G,0.00 B,168.00 B
2019-06-08 00:37:22,61.46 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:37:24,61.46 M,2.22 G,0.00 B,876.00 B
2019-06-08 00:37:27,61.46 M,2.22 G,0.00 B,756.00 B
2019-06-08 00:37:29,61.46 M,2.22 G,0.00 B,504.00 B
2019-06-08 00:37:31,61.47 M,2.22 G,3.95 K,152.04 K
2019-06-08 00:37:33,61.47 M,2.22 G,0.00 B,2.38 K
2019-06-08 00:37:35,61.47 M,2.22 G,6.14 K,240.19 K
2019-06-08 00:37:38,61.47 M,2.22 G,204.00 B,1.56 K
2019-06-08 00:37:40,61.48 M,2.22 G,6.44 K,239.73 K
2019-06-08 00:37:42,61.48 M,2.22 G,0.00 B,1.16 K
2019-06-08 00:37:44,61.48 M,2.22 G,0.00 B,168.00 B
2019-06-08 00:37:46,61.48 M,2.22 G,0.00 B,0.00 B
2019-06-08 00:37:48,61.49 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:37:50,61.49 M,2.22 G,0.00 B,324.00 B
2019-06-08 00:37:53,61.50 M,2.22 G,0.00 B,816.00 B
2019-06-08 00:37:55,61.50 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:37:58,61.50 M,2.22 G,0.00 B,396.00 B
2019-06-08 00:38:00,61.50 M,2.22 G,0.00 B,972.00 B
2019-06-08 00:38:02,61.51 M,2.22 G,10.20 K,525.71 K
2019-06-08 00:38:04,61.51 M,2.22 G,0.00 B,1.50 K
2019-06-08 00:38:06,61.51 M,2.22 G,2.06 K,75.27 K
2019-06-08 00:38:08,61.51 M,2.22 G,0.00 B,1.48 K
2019-06-08 00:38:10,61.51 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:38:12,61.51 M,2.22 G,768.00 B,7.78 K
2019-06-08 00:38:14,61.52 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:38:16,61.52 M,2.22 G,0.00 B,456.00 B
2019-06-08 00:38:18,61.52 M,2.22 G,726.00 B,7.10 K
2019-06-08 00:38:20,61.52 M,2.22 G,0.00 B,396.00 B
2019-06-08 00:38:22,61.52 M,2.22 G,0.00 B,756.00 B
2019-06-08 00:38:24,61.52 M,2.22 G,7.48 K,549.49 K
2019-06-08 00:38:26,61.53 M,2.22 G,0.00 B,444.00 B
2019-06-08 00:38:28,61.53 M,2.22 G,0.00 B,1.12 K
2019-06-08 00:38:31,61.53 M,2.22 G,0.00 B,816.00 B
2019-06-08 00:38:33,61.53 M,2.22 G,0.00 B,1.75 K
2019-06-08 00:38:36,61.53 M,2.22 G,0.00 B,1.85 K
2019-06-08 00:38:38,61.53 M,2.22 G,204.00 B,1.08 K
2019-06-08 00:38:40,61.54 M,2.22 G,8.10 K,313.69 K
2019-06-08 00:38:42,61.54 M,2.22 G,42.00 B,384.00 B
2019-06-08 00:38:44,61.54 M,2.22 G,42.00 B,168.00 B
2019-06-08 00:38:46,61.55 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:38:48,61.55 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:38:52,61.55 M,2.22 G,0.00 B,396.00 B
2019-06-08 00:38:54,61.55 M,2.22 G,3.54 K,146.49 K
2019-06-08 00:38:57,61.56 M,2.22 G,0.00 B,660.00 B
2019-06-08 00:38:59,61.56 M,2.22 G,0.00 B,1.16 K
2019-06-08 00:39:02,61.56 M,2.22 G,0.00 B,1.65 K
2019-06-08 00:39:04,61.56 M,2.22 G,0.00 B,1.88 K
2019-06-08 00:39:07,61.56 M,2.22 G,0.00 B,1.32 K
2019-06-08 00:39:09,61.56 M,2.22 G,0.00 B,924.00 B
2019-06-08 00:39:12,61.56 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:39:14,61.56 M,2.22 G,42.00 B,168.00 B
2019-06-08 00:39:17,61.56 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:39:19,61.56 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:39:22,61.56 M,2.22 G,0.00 B,756.00 B
2019-06-08 00:39:24,61.56 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:39:26,61.56 M,2.22 G,1.17 K,8.22 K
2019-06-08 00:39:28,61.57 M,2.22 G,0.00 B,1.69 K
2019-06-08 00:39:30,61.57 M,2.22 G,0.00 B,660.00 B
2019-06-08 00:39:32,61.57 M,2.22 G,4.32 K,294.12 K
2019-06-08 00:39:34,61.57 M,2.22 G,0.00 B,1.70 K
2019-06-08 00:39:36,61.57 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:39:38,61.58 M,2.22 G,3.87 K,337.17 K
2019-06-08 00:39:40,61.58 M,2.22 G,204.00 B,582.00 B
2019-06-08 00:39:42,61.58 M,2.22 G,42.00 B,396.00 B
2019-06-08 00:39:44,61.58 M,2.22 G,1.93 K,90.90 K
2019-06-08 00:39:47,61.59 M,2.22 G,0.00 B,324.00 B
2019-06-08 00:39:49,61.59 M,2.22 G,0.00 B,168.00 B
2019-06-08 00:39:52,61.59 M,2.22 G,0.00 B,648.00 B
2019-06-08 00:39:54,61.59 M,2.22 G,0.00 B,720.00 B
2019-06-08 00:39:57,61.59 M,2.22 G,0.00 B,1.01 K
2019-06-08 00:39:59,61.59 M,2.22 G,0.00 B,1.50 K
2019-06-08 00:40:01,61.59 M,2.22 G,528.00 B,7.51 K
2019-06-08 00:40:03,61.59 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:40:05,61.59 M,2.22 G,0.00 B,1.43 K
2019-06-08 00:40:08,61.59 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:40:10,61.59 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:40:12,61.59 M,2.22 G,0.00 B,216.00 B
2019-06-08 00:40:14,61.59 M,2.22 G,0.00 B,288.00 B
2019-06-08 00:40:16,61.59 M,2.22 G,0.00 B,516.00 B
2019-06-08 00:40:18,61.60 M,2.22 G,0.00 B,492.00 B
2019-06-08 00:40:20,61.60 M,2.22 G,0.00 B,708.00 B
2019-06-08 00:40:22,61.60 M,2.22 G,0.00 B,324.00 B
2019-06-08 00:40:24,61.60 M,2.22 G,1.42 K,40.54 K
2019-06-08 00:40:26,61.60 M,2.22 G,0.00 B,1.37 K
2019-06-08 00:40:28,61.60 M,2.22 G,0.00 B,1.05 K
2019-06-08 00:40:30,61.60 M,2.22 G,462.00 B,3.21 K
2019-06-08 00:40:32,61.60 M,2.22 G,0.00 B,1.55 K
2019-06-08 00:40:34,61.60 M,2.22 G,0.00 B,648.00 B
2019-06-08 00:40:37,61.60 M,2.22 G,0.00 B,276.00 B
2019-06-08 00:40:40,61.60 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:40:43,61.61 M,2.22 G,0.00 B,108.00 B
2019-06-08 00:40:45,61.61 M,2.22 G,570.00 B,3.71 K
2019-06-08 00:40:47,61.61 M,2.22 G,84.00 B,120.00 B
2019-06-08 00:40:49,61.61 M,2.22 G,0.00 B,552.00 B
2019-06-08 00:40:52,61.61 M,2.22 G,0.00 B,552.00 B
2019-06-08 00:40:54,61.61 M,2.22 G,0.00 B,1.05 K
2019-06-08 00:40:57,61.61 M,2.22 G,0.00 B,672.00 B
2019-06-08 00:40:59,61.61 M,2.22 G,0.00 B,2.06 K
2019-06-08 00:41:02,61.61 M,2.22 G,0.00 B,1.38 K
2019-06-08 00:41:04,61.61 M,2.22 G,0.00 B,1.01 K
2019-06-08 00:41:06,61.62 M,2.22 G,0.00 B,600.00 B
2019-06-08 00:41:08,61.62 M,2.22 G,0.00 B,504.00 B
2019-06-08 00:41:10,61.62 M,2.22 G,0.00 B,228.00 B
2019-06-08 00:41:13,61.62 M,2.22 G,0.00 B,0.00 B
2019-06-08 00:41:15,61.62 M,2.22 G,0.00 B,60.00 B
2019-06-08 00:41:18,61.62 M,2.22 G,0.00 B,996.00 B
2019-06-08 00:41:20,61.62 M,2.22 G,0.00 B,492.00 B
2019-06-08 00:41:23,61.62 M,2.22 G,0.00 B,432.00 B
2019-06-08 00:41:25,61.62 M,2.22 G,0.00 B,1.32 K
2019-06-08 00:41:27,61.63 M,2.22 G,1.80 K,1.99 K
2019-06-08 00:41:29,61.63 M,2.22 G,0.00 B,1.17 K
2019-06-08 00:41:31,61.63 M,2.22 G,198.00 B,12.80 K
2019-06-08 00:41:33,61.63 M,2.22 G,0.00 B,972.00 B
2019-06-08 00:41:35,61.63 M,2.22 G,0.00 B,492.00 B
2019-06-08 00:41:39,61.64 M,2.22 G,0.00 B,228.00 B
2019-06-08 00:41:41,61.64 M,2.22 G,0.00 B,324.00 B
2019-06-08 00:41:44,61.64 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:41:46,61.64 M,2.22 G,0.00 B,384.00 B
2019-06-08 00:41:49,61.64 M,2.22 G,0.00 B,432.00 B
2019-06-08 00:41:51,61.64 M,2.22 G,0.00 B,1.14 K
2019-06-08 00:41:54,61.64 M,2.22 G,0.00 B,816.00 B
2019-06-08 00:41:56,61.64 M,2.22 G,0.00 B,984.00 B
2019-06-08 00:41:58,61.65 M,2.23 G,8.90 K,357.12 K
2019-06-08 00:42:00,61.65 M,2.23 G,0.00 B,1.64 K
2019-06-08 00:42:02,61.66 M,2.23 G,7.48 K,356.08 K
2019-06-08 00:42:04,61.66 M,2.23 G,0.00 B,432.00 B
2019-06-08 00:42:06,61.66 M,2.23 G,0.00 B,384.00 B
2019-06-08 00:42:08,61.67 M,2.23 G,0.00 B,288.00 B
2019-06-08 00:42:10,61.67 M,2.23 G,0.00 B,120.00 B
2019-06-08 00:42:12,61.67 M,2.23 G,0.00 B,504.00 B
2019-06-08 00:42:14,61.67 M,2.23 G,0.00 B,384.00 B
2019-06-08 00:42:16,61.68 M,2.23 G,0.00 B,720.00 B
2019-06-08 00:42:18,61.68 M,2.23 G,42.00 B,720.00 B
2019-06-08 00:42:20,61.69 M,2.23 G,0.00 B,600.00 B
2019-06-08 00:42:22,61.70 M,2.23 G,7.42 K,356.20 K
2019-06-08 00:42:24,61.70 M,2.23 G,0.00 B,816.00 B
2019-06-08 00:42:26,61.70 M,2.23 G,7.37 K,356.42 K
2019-06-08 00:42:28,61.70 M,2.23 G,0.00 B,1.96 K
2019-06-08 00:42:30,61.71 M,2.23 G,7.09 K,353.58 K
2019-06-08 00:42:32,61.71 M,2.23 G,0.00 B,1.44 K
2019-06-08 00:42:34,61.72 M,2.23 G,7.74 K,353.38 K
2019-06-08 00:42:36,61.72 M,2.23 G,0.00 B,444.00 B
2019-06-08 00:42:38,61.72 M,2.23 G,0.00 B,444.00 B
2019-06-08 00:42:40,61.73 M,2.23 G,0.00 B,288.00 B
2019-06-08 00:42:42,61.73 M,2.23 G,0.00 B,276.00 B
2019-06-08 00:42:44,61.73 M,2.23 G,4.97 K,263.42 K
2019-06-08 00:42:46,61.73 M,2.23 G,0.00 B,216.00 B
2019-06-08 00:42:48,61.73 M,2.23 G,0.00 B,816.00 B
2019-06-08 00:42:51,61.73 M,2.23 G,0.00 B,924.00 B
2019-06-08 00:42:53,61.73 M,2.23 G,0.00 B,768.00 B
2019-06-08 00:42:57,61.74 M,2.23 G,0.00 B,1.43 K
2019-06-08 00:42:59,61.74 M,2.23 G,0.00 B,720.00 B
2019-06-08 00:43:01,61.74 M,2.23 G,0.00 B,1.64 K
2019-06-08 00:43:03,61.74 M,2.23 G,462.00 B,2.05 K
2019-06-08 00:43:05,61.74 M,2.23 G,0.00 B,276.00 B
2019-06-08 00:43:07,61.74 M,2.23 G,3.42 K,182.82 K
2019-06-08 00:43:10,61.75 M,2.23 G,0.00 B,60.00 B
2019-06-08 00:43:12,61.75 M,2.23 G,0.00 B,60.00 B
2019-06-08 00:43:14,61.76 M,2.23 G,0.00 B,816.00 B
2019-06-08 00:43:16,61.76 M,2.23 G,0.00 B,828.00 B
2019-06-08 00:43:18,61.77 M,2.23 G,4.88 K,209.22 K
2019-06-08 00:43:20,61.77 M,2.23 G,0.00 B,972.00 B
2019-06-08 00:43:22,61.77 M,2.23 G,2.23 K,1.12 K
2019-06-08 00:43:24,61.77 M,2.23 G,0.00 B,1.39 K
2019-06-08 00:43:27,61.78 M,2.23 G,0.00 B,1.49 K
2019-06-08 00:43:29,61.78 M,2.23 G,0.00 B,1.14 K
2019-06-08 00:43:32,61.78 M,2.23 G,0.00 B,108.00 B
2019-06-08 00:43:35,61.78 M,2.23 G,0.00 B,108.00 B
2019-06-08 00:43:37,61.78 M,2.23 G,462.00 B,1.97 K
2019-06-08 00:43:39,61.78 M,2.23 G,0.00 B,60.00 B
2019-06-08 00:43:41,61.78 M,2.23 G,462.00 B,2.24 K
2019-06-08 00:43:43,61.79 M,2.23 G,0.00 B,648.00 B
2019-06-08 00:43:45,61.79 M,2.23 G,204.00 B,462.00 B
2019-06-08 00:43:48,61.79 M,2.23 G,42.00 B,672.00 B
2019-06-08 00:43:50,61.79 M,2.23 G,396.00 B,3.03 K
2019-06-08 00:43:52,61.79 M,2.23 G,0.00 B,1.75 K
2019-06-08 00:43:54,61.79 M,2.23 G,858.00 B,16.25 K
2019-06-08 00:43:57,61.79 M,2.23 G,0.00 B,1.76 K
2019-06-08 00:43:59,61.79 M,2.23 G,0.00 B,1.39 K
2019-06-08 00:44:02,61.79 M,2.23 G,0.00 B,1.02 K
2019-06-08 00:44:04,61.79 M,2.23 G,462.00 B,2.79 K
2019-06-08 00:44:06,61.79 M,2.23 G,0.00 B,939.00 B
2019-06-08 00:44:08,61.79 M,2.23 G,0.00 B,60.00 B
2019-06-08 00:44:10,61.79 M,2.23 G,0.00 B,108.00 B
2019-06-08 00:44:12,61.80 M,2.23 G,0.00 B,808.00 B
2019-06-08 00:44:14,61.80 M,2.23 G,0.00 B,1011.00 B
2019-06-08 00:44:17,61.80 M,2.23 G,0.00 B,1.05 K
2019-06-08 00:44:19,61.80 M,2.23 G,0.00 B,984.00 B
2019-06-08 00:44:21,61.80 M,2.23 G,1.87 K,71.57 K
2019-06-08 00:44:23,61.80 M,2.23 G,0.00 B,1.54 K
2019-06-08 00:44:25,61.80 M,2.23 G,0.00 B,1.12 K
2019-06-08 00:44:28,61.80 M,2.23 G,0.00 B,1.29 K
2019-06-08 00:44:30,61.80 M,2.23 G,0.00 B,735.00 B
2019-06-08 00:44:32,61.80 M,2.23 G,462.00 B,1.88 K
2019-06-08 00:44:34,61.80 M,2.23 G,0.00 B,456.00 B
2019-06-08 00:44:36,61.80 M,2.23 G,0.00 B,288.00 B
2019-06-08 00:44:39,61.81 M,2.23 G,0.00 B,468.00 B
2019-06-08 00:44:41,61.81 M,2.23 G,0.00 B,996.00 B
2019-06-08 00:44:43,61.81 M,2.23 G,0.00 B,384.00 B
2019-06-08 00:44:45,61.81 M,2.23 G,0.00 B,384.00 B
2019-06-08 00:44:47,61.82 M,2.23 G,204.00 B,954.00 B
2019-06-08 00:44:49,61.82 M,2.23 G,0.00 B,876.00 B
2019-06-08 00:44:51,61.82 M,2.23 G,0.00 B,1.59 K
2019-06-08 00:44:53,61.82 M,2.23 G,0.00 B,1.40 K
2019-06-08 00:44:55,61.83 M,2.23 G,0.00 B,996.00 B
2019-06-08 00:44:57,61.83 M,2.23 G,0.00 B,1.99 K
2019-06-08 00:44:59,61.83 M,2.23 G,3.03 K,64.53 K
2019-06-08 00:45:02,61.83 M,2.23 G,0.00 B,1.14 K
2019-06-08 00:45:04,61.83 M,2.23 G,0.00 B,492.00 B
2019-06-08 00:45:06,61.84 M,2.23 G,1.16 K,5.35 K
2019-06-08 00:45:08,61.84 M,2.23 G,0.00 B,288.00 B
2019-06-08 00:45:10,61.84 M,2.23 G,0.00 B,780.00 B
2019-06-08 00:45:12,61.84 M,2.23 G,6.70 K,491.56 K
2019-06-08 00:45:14,61.84 M,2.23 G,0.00 B,552.00 B
2019-06-08 00:45:16,61.84 M,2.23 G,0.00 B,396.00 B
2019-06-08 00:45:19,61.85 M,2.23 G,0.00 B,1.07 K
2019-06-08 00:45:21,61.85 M,2.23 G,2.00 K,89.79 K
2019-06-08 00:45:23,61.85 M,2.23 G,0.00 B,1.12 K
2019-06-08 00:45:25,61.85 M,2.23 G,0.00 B,1.51 K
2019-06-08 00:45:28,61.85 M,2.23 G,0.00 B,228.00 B
2019-06-08 00:45:30,61.85 M,2.23 G,0.00 B,432.00 B
2019-06-08 00:45:32,61.85 M,2.23 G,528.00 B,1.33 K
2019-06-08 00:45:34,61.85 M,2.23 G,0.00 B,240.00 B
2019-06-08 00:45:36,61.85 M,2.23 G,0.00 B,288.00 B
2019-06-08 00:45:39,61.85 M,2.23 G,0.00 B,648.00 B
2019-06-08 00:45:41,61.85 M,2.23 G,0.00 B,384.00 B
2019-06-08 00:45:43,61.86 M,2.23 G,2.32 K,113.62 K
2019-06-08 00:45:45,61.87 M,2.23 G,0.00 B,816.00 B
2019-06-08 00:45:47,61.87 M,2.23 G,0.00 B,1.28 K
2019-06-08 00:45:50,61.87 M,2.23 G,42.00 B,1.65 K
2019-06-08 00:45:52,61.87 M,2.23 G,0.00 B,1.65 K
2019-06-08 00:45:54,61.87 M,2.23 G,504.00 B,2.61 K
2019-06-08 00:45:57,61.87 M,2.23 G,0.00 B,708.00 B
2019-06-08 00:45:59,61.87 M,2.23 G,0.00 B,876.00 B
2019-06-08 00:46:02,61.87 M,2.23 G,0.00 B,1.02 K
