2019-06-15 16:25:44,17.71 G,276.93 G,472.57 K,2.31 M
2019-06-15 16:33:24,17.84 G,277.52 G,352.85 K,1.54 M
2019-06-15 16:33:27,17.84 G,277.53 G,295.25 K,1.36 M
2019-06-15 16:33:29,17.84 G,277.53 G,203.98 K,951.08 K
2019-06-15 16:33:33,17.84 G,277.53 G,268.33 K,1.25 M
2019-06-15 16:33:38,17.84 G,277.53 G,262.38 K,1.16 M
2019-06-15 16:33:40,17.84 G,277.54 G,276.97 K,1.22 M
2019-06-15 16:33:42,17.85 G,277.54 G,295.20 K,1.30 M
2019-06-15 16:33:44,17.85 G,277.54 G,283.63 K,1.26 M
2019-06-15 16:33:46,17.85 G,277.54 G,302.21 K,1.33 M
2019-06-15 16:33:48,17.85 G,277.55 G,300.76 K,1.34 M
2019-06-15 16:33:50,17.85 G,277.55 G,313.97 K,1.38 M
2019-06-15 16:33:54,17.85 G,277.55 G,270.17 K,1.19 M
2019-06-15 16:33:56,17.85 G,277.55 G,300.80 K,1.32 M
2019-06-15 16:34:02,17.85 G,277.56 G,306.91 K,1.35 M
2019-06-15 16:34:04,17.85 G,277.56 G,256.63 K,1.13 M
2019-06-15 16:34:06,17.85 G,277.56 G,291.80 K,1.29 M
2019-06-15 16:34:08,17.85 G,277.56 G,313.11 K,1.38 M
2019-06-15 16:34:10,17.85 G,277.57 G,289.03 K,1.30 M
2019-06-15 16:34:12,17.85 G,277.57 G,287.40 K,1.26 M
2019-06-15 16:34:14,17.85 G,277.57 G,318.13 K,1.41 M
2019-06-15 16:34:16,17.85 G,277.58 G,301.93 K,1.34 M
2019-06-15 16:34:18,17.85 G,277.58 G,299.13 K,1.32 M
2019-06-15 16:34:20,17.85 G,277.58 G,278.20 K,1.24 M
2019-06-15 16:34:22,17.86 G,277.58 G,314.54 K,1.38 M
2019-06-15 16:34:24,17.86 G,277.59 G,304.72 K,1.33 M
2019-06-15 16:34:26,17.86 G,277.59 G,309.95 K,1.38 M
2019-06-15 16:34:28,17.86 G,277.59 G,309.54 K,1.38 M
2019-06-15 16:34:31,17.86 G,277.59 G,310.53 K,1.35 M
2019-06-15 16:34:33,17.86 G,277.60 G,321.19 K,1.41 M
2019-06-15 16:34:35,17.86 G,277.60 G,320.11 K,1.40 M
2019-06-15 16:34:37,17.86 G,277.60 G,323.10 K,1.41 M
2019-06-15 16:34:39,17.86 G,277.60 G,301.52 K,1.33 M
2019-06-15 16:34:41,17.86 G,277.61 G,298.97 K,1.31 M
2019-06-15 16:34:43,17.86 G,277.61 G,269.24 K,1.18 M
2019-06-15 16:34:45,17.86 G,277.61 G,294.04 K,1.30 M
2019-06-15 16:34:47,17.86 G,277.62 G,295.59 K,1.29 M
2019-06-15 16:34:49,17.86 G,277.62 G,285.56 K,1.26 M
2019-06-15 16:34:51,17.86 G,277.62 G,326.15 K,1.45 M
2019-06-15 16:34:53,17.86 G,277.62 G,301.31 K,1.33 M
2019-06-15 16:34:55,17.86 G,277.63 G,261.17 K,1.15 M
2019-06-15 16:34:57,17.87 G,277.63 G,305.57 K,1.35 M
2019-06-15 16:34:59,17.87 G,277.63 G,325.17 K,1.42 M
2019-06-15 16:35:01,17.87 G,277.63 G,295.29 K,1.31 M
2019-06-15 16:35:03,17.87 G,277.64 G,263.41 K,1.16 M
2019-06-15 16:35:05,17.87 G,277.64 G,354.97 K,1.54 M
2019-06-15 16:35:07,17.87 G,277.64 G,329.11 K,1.44 M
2019-06-15 16:35:09,17.87 G,277.64 G,351.21 K,1.53 M
2019-06-15 16:35:11,17.87 G,277.65 G,305.82 K,1.34 M
2019-06-15 16:35:13,17.87 G,277.65 G,331.63 K,1.45 M
2019-06-15 16:35:15,17.87 G,277.65 G,352.50 K,1.54 M
2019-06-15 16:35:17,17.87 G,277.66 G,319.84 K,1.40 M
2019-06-15 16:35:19,17.87 G,277.66 G,314.13 K,1.37 M
2019-06-15 16:35:21,17.87 G,277.66 G,341.61 K,1.50 M
2019-06-15 16:35:23,17.87 G,277.66 G,327.17 K,1.44 M
2019-06-15 16:35:25,17.87 G,277.67 G,338.44 K,1.48 M
2019-06-15 16:35:27,17.87 G,277.67 G,315.51 K,1.38 M
2019-06-15 16:35:29,17.88 G,277.67 G,325.94 K,1.42 M
2019-06-15 16:35:31,17.88 G,277.67 G,307.72 K,1.33 M
2019-06-15 16:35:33,17.88 G,277.68 G,343.81 K,1.50 M
2019-06-15 16:35:35,17.88 G,277.68 G,326.20 K,1.42 M
2019-06-15 16:35:37,17.88 G,277.68 G,328.39 K,1.42 M
2019-06-15 16:35:39,17.88 G,277.69 G,323.27 K,1.41 M
2019-06-15 16:35:41,17.88 G,277.69 G,340.32 K,1.48 M
2019-06-15 16:35:43,17.88 G,277.69 G,93.34 K,418.25 K
2019-06-15 16:35:46,17.88 G,277.69 G,284.04 K,1.25 M
2019-06-15 16:35:48,17.88 G,277.70 G,276.06 K,1.21 M
2019-06-15 16:35:50,17.88 G,277.70 G,301.02 K,1.34 M
2019-06-15 16:35:52,17.88 G,277.70 G,293.31 K,1.29 M
2019-06-15 16:35:54,17.88 G,277.70 G,310.13 K,1.36 M
2019-06-15 16:35:56,17.88 G,277.71 G,296.61 K,1.31 M
2019-06-15 16:35:58,17.88 G,277.71 G,318.14 K,1.39 M
2019-06-15 16:36:00,17.88 G,277.71 G,292.57 K,1.31 M
2019-06-15 16:36:02,17.88 G,277.71 G,308.25 K,1.36 M
2019-06-15 16:36:04,17.88 G,277.72 G,301.99 K,1.33 M
2019-06-15 16:36:06,17.89 G,277.72 G,297.09 K,1.32 M
2019-06-15 16:36:08,17.89 G,277.72 G,278.15 K,1.23 M
2019-06-15 16:36:10,17.89 G,277.72 G,291.03 K,1.27 M
2019-06-15 16:36:12,17.89 G,277.73 G,322.43 K,1.42 M
2019-06-15 16:36:14,17.89 G,277.73 G,286.48 K,1.25 M
2019-06-15 16:36:16,17.89 G,277.73 G,323.51 K,1.41 M
2019-06-15 16:36:18,17.89 G,277.73 G,318.84 K,1.41 M
2019-06-15 16:36:20,17.89 G,277.74 G,307.55 K,1.35 M
2019-06-15 16:36:22,17.89 G,277.74 G,283.53 K,1.25 M
2019-06-15 16:36:24,17.89 G,277.74 G,308.72 K,1.36 M
2019-06-15 16:36:26,17.89 G,277.75 G,310.45 K,1.38 M
2019-06-15 16:36:28,17.89 G,277.75 G,284.24 K,1.25 M
2019-06-15 16:36:30,17.89 G,277.75 G,294.39 K,1.30 M
2019-06-15 16:36:32,17.89 G,277.75 G,280.65 K,1.23 M
2019-06-15 16:36:34,17.89 G,277.76 G,282.40 K,1.25 M
2019-06-15 16:36:36,17.89 G,277.76 G,301.86 K,1.35 M
2019-06-15 16:36:38,17.89 G,277.76 G,282.04 K,1.25 M
2019-06-15 16:36:40,17.90 G,277.76 G,285.40 K,1.26 M
2019-06-15 16:36:42,17.90 G,277.77 G,304.14 K,1.34 M
2019-06-15 16:36:44,17.90 G,277.77 G,292.97 K,1.30 M
2019-06-15 16:36:46,17.90 G,277.77 G,288.98 K,1.28 M
2019-06-15 16:36:48,17.90 G,277.77 G,208.35 K,937.14 K
2019-06-15 16:36:52,17.90 G,277.77 G,281.77 K,1.20 M
2019-06-15 16:36:54,17.90 G,277.78 G,282.20 K,1.24 M
2019-06-15 16:36:57,17.90 G,277.78 G,336.51 K,1.63 M
2019-06-15 16:36:59,17.90 G,277.78 G,325.83 K,1.59 M
2019-06-15 16:37:01,17.90 G,277.79 G,317.34 K,1.53 M
2019-06-15 16:37:03,17.90 G,277.79 G,305.18 K,1.61 M
2019-06-15 16:37:05,17.90 G,277.79 G,307.59 K,1.70 M
2019-06-15 16:37:08,17.90 G,277.80 G,435.13 K,1.96 M
2019-06-15 16:37:10,17.90 G,277.80 G,348.72 K,1.57 M
2019-06-15 16:37:12,17.90 G,277.80 G,287.41 K,1.30 M
2019-06-15 16:37:14,17.90 G,277.81 G,310.96 K,1.37 M
2019-06-15 16:37:16,17.90 G,277.81 G,291.87 K,1.30 M
2019-06-15 16:37:18,17.91 G,277.81 G,320.67 K,1.42 M
2019-06-15 16:37:20,17.91 G,277.81 G,309.93 K,1.30 M
2019-06-15 16:37:22,17.91 G,277.82 G,312.60 K,1.30 M
2019-06-15 16:37:24,17.91 G,277.82 G,324.94 K,1.35 M
2019-06-15 16:37:26,17.91 G,277.82 G,335.16 K,1.38 M
2019-06-15 16:37:28,17.91 G,277.82 G,335.06 K,1.39 M
2019-06-15 16:37:30,17.91 G,277.83 G,367.25 K,1.60 M
2019-06-15 16:37:32,17.91 G,277.83 G,292.66 K,1.21 M
2019-06-15 16:37:35,17.91 G,277.83 G,294.36 K,1.22 M
2019-06-15 16:37:37,17.91 G,277.84 G,247.92 K,1.03 M
2019-06-15 16:37:39,17.91 G,277.84 G,329.38 K,1.37 M
2019-06-15 16:37:41,17.91 G,277.84 G,335.57 K,1.46 M
2019-06-15 16:37:43,17.91 G,277.84 G,291.06 K,1.21 M
2019-06-15 16:37:45,17.91 G,277.85 G,296.80 K,1.24 M
2019-06-15 16:37:47,17.91 G,277.85 G,287.60 K,1.20 M
2019-06-15 16:37:49,17.91 G,277.85 G,302.95 K,1.26 M
2019-06-15 16:37:51,17.91 G,277.85 G,353.69 K,1.47 M
2019-06-15 16:37:53,17.92 G,277.86 G,301.91 K,1.36 M
2019-06-15 16:37:55,17.92 G,277.86 G,305.02 K,1.37 M
2019-06-15 16:37:57,17.92 G,277.86 G,296.46 K,1.35 M
2019-06-15 16:37:59,17.92 G,277.86 G,286.98 K,1.27 M
2019-06-15 16:38:01,17.92 G,277.87 G,296.21 K,1.31 M
2019-06-15 16:38:03,17.92 G,277.87 G,365.72 K,1.66 M
2019-06-15 16:38:05,17.92 G,277.87 G,266.98 K,1.19 M
2019-06-15 16:38:07,17.92 G,277.87 G,313.90 K,1.41 M
2019-06-15 16:38:09,17.92 G,277.88 G,318.53 K,1.43 M
2019-06-15 16:38:11,17.92 G,277.88 G,288.07 K,1.29 M
2019-06-15 16:38:13,17.92 G,277.88 G,316.61 K,1.40 M
2019-06-15 16:38:15,17.92 G,277.89 G,326.20 K,1.48 M
2019-06-15 16:38:17,17.92 G,277.89 G,301.40 K,1.36 M
2019-06-15 16:38:19,17.92 G,277.89 G,294.21 K,1.32 M
2019-06-15 16:38:21,17.92 G,277.89 G,311.49 K,1.39 M
2019-06-15 16:38:23,17.92 G,277.90 G,315.35 K,1.42 M
2019-06-15 16:38:25,17.92 G,277.90 G,325.74 K,1.46 M
2019-06-15 16:38:27,17.93 G,277.90 G,311.00 K,1.38 M
2019-06-15 16:38:29,17.93 G,277.90 G,276.50 K,1.24 M
2019-06-15 16:38:31,17.93 G,277.91 G,308.14 K,1.36 M
2019-06-15 16:38:33,17.93 G,277.91 G,299.52 K,1.33 M
2019-06-15 16:38:35,17.93 G,277.91 G,304.41 K,1.38 M
2019-06-15 16:38:37,17.93 G,277.91 G,315.62 K,1.40 M
2019-06-15 16:38:39,17.93 G,277.92 G,305.87 K,1.38 M
2019-06-15 16:38:41,17.93 G,277.92 G,329.86 K,1.48 M
2019-06-15 16:38:43,17.93 G,277.92 G,300.67 K,1.34 M
2019-06-15 16:38:45,17.93 G,277.93 G,260.99 K,1.16 M
2019-06-15 16:38:47,17.93 G,277.93 G,307.37 K,1.38 M
2019-06-15 16:38:49,17.93 G,277.93 G,321.27 K,1.44 M
2019-06-15 16:38:51,17.93 G,277.93 G,303.61 K,1.37 M
