2019-06-08 00:01:07,57.44 M,2.13 G,9.24 K,342.23 K
2019-06-08 00:03:35,57.66 M,2.14 G,50.00 B,1.55 K
2019-06-08 00:03:37,57.66 M,2.14 G,0.00 B,1.17 K
2019-06-08 00:03:39,57.67 M,2.14 G,0.00 B,1.22 K
2019-06-08 00:03:41,57.68 M,2.14 G,10.52 K,524.74 K
2019-06-08 00:03:43,57.68 M,2.14 G,0.00 B,816.00 B
2019-06-08 00:03:45,57.68 M,2.14 G,2.26 K,99.62 K
2019-06-08 00:03:47,57.68 M,2.14 G,0.00 B,396.00 B
2019-06-08 00:03:49,57.68 M,2.14 G,0.00 B,108.00 B
2019-06-08 00:03:52,57.68 M,2.14 G,0.00 B,228.00 B
2019-06-08 00:03:54,57.68 M,2.14 G,0.00 B,384.00 B
2019-06-08 00:03:56,57.69 M,2.14 G,0.00 B,1.11 K
2019-06-08 00:03:58,57.69 M,2.14 G,0.00 B,276.00 B
2019-06-08 00:04:01,57.69 M,2.14 G,0.00 B,1.66 K
2019-06-08 00:04:03,57.70 M,2.14 G,7.67 K,522.73 K
2019-06-08 00:04:05,57.70 M,2.14 G,0.00 B,1.11 K
2019-06-08 00:04:07,57.70 M,2.14 G,2.58 K,76.03 K
2019-06-08 00:04:09,57.70 M,2.14 G,42.00 B,768.00 B
2019-06-08 00:04:11,57.70 M,2.14 G,462.00 B,2.42 K
2019-06-08 00:04:14,57.70 M,2.14 G,0.00 B,108.00 B
2019-06-08 00:04:16,57.70 M,2.14 G,0.00 B,612.00 B
2019-06-08 00:04:19,57.70 M,2.14 G,0.00 B,324.00 B
2019-06-08 00:04:21,57.70 M,2.14 G,0.00 B,120.00 B
2019-06-08 00:04:23,57.70 M,2.14 G,462.00 B,1.74 K
2019-06-08 00:04:26,57.71 M,2.14 G,0.00 B,600.00 B
2019-06-08 00:04:28,57.71 M,2.14 G,0.00 B,336.00 B
2019-06-08 00:04:31,57.71 M,2.14 G,0.00 B,660.00 B
2019-06-08 00:04:33,57.71 M,2.14 G,0.00 B,1.70 K
2019-06-08 00:04:36,57.71 M,2.14 G,0.00 B,1.11 K
2019-06-08 00:04:38,57.71 M,2.14 G,0.00 B,1.54 K
2019-06-08 00:04:40,57.71 M,2.14 G,462.00 B,3.25 K
2019-06-08 00:04:42,57.71 M,2.14 G,42.00 B,984.00 B
2019-06-08 00:04:44,57.71 M,2.14 G,0.00 B,168.00 B
2019-06-08 00:04:46,57.71 M,2.14 G,2.51 K,102.38 K
2019-06-08 00:04:49,57.71 M,2.14 G,0.00 B,384.00 B
2019-06-08 00:04:51,57.71 M,2.14 G,0.00 B,168.00 B
2019-06-08 00:04:53,57.71 M,2.14 G,0.00 B,336.00 B
2019-06-08 00:04:56,57.72 M,2.14 G,0.00 B,384.00 B
2019-06-08 00:04:58,57.72 M,2.14 G,0.00 B,228.00 B
2019-06-08 00:05:00,57.72 M,2.14 G,2.00 K,103.57 K
2019-06-08 00:05:03,57.72 M,2.14 G,0.00 B,1.22 K
2019-06-08 00:05:05,57.72 M,2.14 G,0.00 B,972.00 B
2019-06-08 00:05:07,57.72 M,2.14 G,462.00 B,2.09 K
2019-06-08 00:05:09,57.72 M,2.14 G,0.00 B,660.00 B
2019-06-08 00:05:11,57.72 M,2.14 G,0.00 B,600.00 B
2019-06-08 00:05:13,57.73 M,2.14 G,5.97 K,374.49 K
2019-06-08 00:05:16,57.73 M,2.14 G,0.00 B,300.00 B
2019-06-08 00:05:18,57.73 M,2.14 G,0.00 B,672.00 B
2019-06-08 00:05:20,57.73 M,2.14 G,1.03 K,21.61 K
2019-06-08 00:05:23,57.73 M,2.14 G,0.00 B,540.00 B
2019-06-08 00:05:25,57.73 M,2.14 G,0.00 B,108.00 B
2019-06-08 00:05:27,57.73 M,2.14 G,0.00 B,1.83 K
2019-06-08 00:05:31,57.73 M,2.14 G,0.00 B,1.96 K
2019-06-08 00:05:33,57.73 M,2.14 G,0.00 B,1.01 K
2019-06-08 00:05:35,57.73 M,2.14 G,528.00 B,4.16 K
2019-06-08 00:05:37,57.74 M,2.14 G,0.00 B,816.00 B
2019-06-08 00:05:39,57.74 M,2.14 G,0.00 B,708.00 B
2019-06-08 00:05:41,57.74 M,2.14 G,792.00 B,8.41 K
2019-06-08 00:05:43,57.74 M,2.14 G,42.00 B,672.00 B
2019-06-08 00:05:45,57.74 M,2.14 G,0.00 B,276.00 B
2019-06-08 00:05:47,57.74 M,2.15 G,5.82 K,238.16 K
2019-06-08 00:05:49,57.74 M,2.15 G,0.00 B,300.00 B
2019-06-08 00:05:51,57.74 M,2.15 G,0.00 B,492.00 B
2019-06-08 00:05:53,57.75 M,2.15 G,0.00 B,600.00 B
2019-06-08 00:05:55,57.75 M,2.15 G,0.00 B,216.00 B
2019-06-08 00:05:57,57.76 M,2.15 G,0.00 B,1.65 K
2019-06-08 00:05:59,57.76 M,2.15 G,0.00 B,708.00 B
2019-06-08 00:06:01,57.76 M,2.15 G,2.19 K,26.46 K
2019-06-08 00:06:03,57.76 M,2.15 G,0.00 B,1.59 K
2019-06-08 00:06:05,57.76 M,2.15 G,0.00 B,120.00 B
2019-06-08 00:06:07,57.76 M,2.15 G,1.80 K,61.65 K
2019-06-08 00:06:09,57.76 M,2.15 G,0.00 B,168.00 B
2019-06-08 00:06:11,57.76 M,2.15 G,0.00 B,228.00 B
2019-06-08 00:06:14,57.76 M,2.15 G,0.00 B,0.00 B
2019-06-08 00:06:16,57.76 M,2.15 G,0.00 B,504.00 B
2019-06-08 00:06:19,57.76 M,2.15 G,0.00 B,540.00 B
2019-06-08 00:06:21,57.76 M,2.15 G,0.00 B,324.00 B
2019-06-08 00:06:24,57.77 M,2.15 G,0.00 B,600.00 B
2019-06-08 00:06:26,57.77 M,2.15 G,0.00 B,1.16 K
2019-06-08 00:06:29,57.77 M,2.15 G,0.00 B,1.43 K
2019-06-08 00:06:31,57.77 M,2.15 G,0.00 B,1.07 K
2019-06-08 00:06:34,57.77 M,2.15 G,0.00 B,1.39 K
2019-06-08 00:06:36,57.77 M,2.15 G,0.00 B,648.00 B
2019-06-08 00:06:38,57.78 M,2.15 G,0.00 B,432.00 B
2019-06-08 00:06:40,57.78 M,2.15 G,0.00 B,660.00 B
2019-06-08 00:06:42,57.78 M,2.15 G,2.19 K,51.14 K
2019-06-08 00:06:44,57.78 M,2.15 G,42.00 B,336.00 B
2019-06-08 00:06:46,57.79 M,2.15 G,7.28 K,354.99 K
2019-06-08 00:06:48,57.79 M,2.15 G,0.00 B,384.00 B
2019-06-08 00:06:50,57.79 M,2.15 G,3.54 K,134.00 K
2019-06-08 00:06:52,57.80 M,2.15 G,0.00 B,60.00 B
2019-06-08 00:06:54,57.81 M,2.15 G,7.99 K,355.91 K
2019-06-08 00:06:56,57.81 M,2.15 G,0.00 B,1.49 K
2019-06-08 00:06:58,57.81 M,2.15 G,0.00 B,384.00 B
2019-06-08 00:07:00,57.81 M,2.15 G,0.00 B,972.00 B
2019-06-08 00:07:03,57.82 M,2.15 G,0.00 B,1.58 K
2019-06-08 00:07:05,57.82 M,2.15 G,0.00 B,1.17 K
2019-06-08 00:07:07,57.83 M,2.15 G,7.82 K,355.39 K
2019-06-08 00:07:09,57.83 M,2.15 G,0.00 B,108.00 B
2019-06-08 00:07:11,57.83 M,2.15 G,0.00 B,492.00 B
2019-06-08 00:07:13,57.83 M,2.15 G,0.00 B,60.00 B
2019-06-08 00:07:15,57.83 M,2.15 G,0.00 B,324.00 B
2019-06-08 00:07:17,57.84 M,2.15 G,84.00 B,528.00 B
2019-06-08 00:07:19,57.84 M,2.15 G,0.00 B,243.00 B
2019-06-08 00:07:21,57.85 M,2.15 G,0.00 B,1.11 K
2019-06-08 00:07:23,57.85 M,2.15 G,0.00 B,600.00 B
2019-06-08 00:07:26,57.86 M,2.15 G,0.00 B,1.67 K
2019-06-08 00:07:28,57.86 M,2.15 G,0.00 B,1.11 K
2019-06-08 00:07:30,57.86 M,2.15 G,528.00 B,2.66 K
2019-06-08 00:07:32,57.86 M,2.15 G,0.00 B,1.69 K
2019-06-08 00:07:34,57.86 M,2.15 G,0.00 B,648.00 B
2019-06-08 00:07:36,57.86 M,2.15 G,1.22 K,32.42 K
2019-06-08 00:07:38,57.86 M,2.15 G,0.00 B,216.00 B
2019-06-08 00:07:40,57.86 M,2.15 G,0.00 B,432.00 B
2019-06-08 00:07:43,57.86 M,2.15 G,0.00 B,168.00 B
2019-06-08 00:07:45,57.86 M,2.15 G,0.00 B,168.00 B
2019-06-08 00:07:47,57.86 M,2.15 G,1.42 K,47.44 K
2019-06-08 00:07:49,57.86 M,2.15 G,0.00 B,600.00 B
2019-06-08 00:07:51,57.86 M,2.15 G,1.16 K,19.21 K
2019-06-08 00:07:53,57.87 M,2.15 G,0.00 B,864.00 B
2019-06-08 00:07:55,57.87 M,2.15 G,0.00 B,1.21 K
2019-06-08 00:07:58,57.87 M,2.15 G,0.00 B,1.30 K
2019-06-08 00:08:00,57.87 M,2.15 G,0.00 B,1.38 K
2019-06-08 00:08:03,57.87 M,2.15 G,0.00 B,936.00 B
2019-06-08 00:08:05,57.87 M,2.15 G,0.00 B,432.00 B
2019-06-08 00:08:07,57.87 M,2.15 G,396.00 B,26.63 K
2019-06-08 00:08:09,57.87 M,2.15 G,0.00 B,228.00 B
2019-06-08 00:08:11,57.88 M,2.15 G,3.74 K,220.46 K
2019-06-08 00:08:14,57.88 M,2.15 G,0.00 B,351.00 B
2019-06-08 00:08:16,57.88 M,2.15 G,0.00 B,744.00 B
2019-06-08 00:08:20,57.88 M,2.15 G,0.00 B,288.00 B
2019-06-08 00:08:22,57.88 M,2.15 G,528.00 B,9.77 K
2019-06-08 00:08:24,57.88 M,2.15 G,0.00 B,1.05 K
2019-06-08 00:08:26,57.88 M,2.15 G,0.00 B,1.07 K
2019-06-08 00:08:29,57.89 M,2.15 G,0.00 B,1.08 K
2019-06-08 00:08:31,57.89 M,2.15 G,0.00 B,2.04 K
2019-06-08 00:08:34,57.89 M,2.15 G,50.00 B,876.00 B
2019-06-08 00:08:36,57.89 M,2.15 G,0.00 B,216.00 B
2019-06-08 00:08:38,57.89 M,2.15 G,0.00 B,444.00 B
2019-06-08 00:08:41,57.89 M,2.15 G,0.00 B,276.00 B
2019-06-08 00:08:43,57.89 M,2.15 G,0.00 B,276.00 B
2019-06-08 00:08:46,57.89 M,2.15 G,0.00 B,216.00 B
2019-06-08 00:08:48,57.89 M,2.15 G,42.00 B,816.00 B
2019-06-08 00:08:50,57.89 M,2.15 G,2.56 K,3.37 K
2019-06-08 00:08:52,57.89 M,2.15 G,0.00 B,780.00 B
2019-06-08 00:08:54,57.90 M,2.15 G,2.57 K,3.85 K
2019-06-08 00:08:56,57.90 M,2.15 G,0.00 B,1.40 K
2019-06-08 00:08:58,57.90 M,2.15 G,2.57 K,3.26 K
2019-06-08 00:09:00,57.90 M,2.15 G,0.00 B,1.70 K
2019-06-08 00:09:02,57.90 M,2.15 G,0.00 B,1.07 K
2019-06-08 00:09:04,57.90 M,2.15 G,0.00 B,720.00 B
2019-06-08 00:09:06,57.90 M,2.15 G,0.00 B,459.00 B
2019-06-08 00:09:08,57.90 M,2.15 G,462.00 B,999.00 B
2019-06-08 00:09:10,57.90 M,2.15 G,0.00 B,168.00 B
2019-06-08 00:09:12,57.90 M,2.15 G,0.00 B,108.00 B
2019-06-08 00:09:15,57.90 M,2.15 G,0.00 B,843.00 B
2019-06-08 00:09:17,57.90 M,2.15 G,0.00 B,672.00 B
2019-06-08 00:09:19,57.91 M,2.15 G,1.24 K,17.93 K
2019-06-08 00:09:21,57.91 M,2.15 G,0.00 B,864.00 B
2019-06-08 00:09:23,57.91 M,2.15 G,0.00 B,1.41 K
2019-06-08 00:09:26,57.91 M,2.15 G,0.00 B,1.12 K
2019-06-08 00:09:28,57.91 M,2.15 G,0.00 B,1.64 K
2019-06-08 00:09:32,57.91 M,2.15 G,0.00 B,1.07 K
2019-06-08 00:09:34,57.91 M,2.15 G,1.03 K,15.08 K
2019-06-08 00:09:36,57.91 M,2.15 G,0.00 B,324.00 B
2019-06-08 00:09:38,57.91 M,2.15 G,396.00 B,2.77 K
2019-06-08 00:09:41,57.92 M,2.15 G,0.00 B,120.00 B
2019-06-08 00:09:43,57.92 M,2.15 G,0.00 B,228.00 B
2019-06-08 00:09:46,57.92 M,2.15 G,0.00 B,708.00 B
2019-06-08 00:09:48,57.92 M,2.15 G,0.00 B,972.00 B
2019-06-08 00:09:50,57.92 M,2.15 G,1.14 K,19.05 K
2019-06-08 00:09:52,57.92 M,2.15 G,0.00 B,708.00 B
2019-06-08 00:09:54,57.92 M,2.15 G,0.00 B,984.00 B
2019-06-08 00:09:57,57.92 M,2.15 G,0.00 B,1.82 K
2019-06-08 00:09:59,57.92 M,2.15 G,0.00 B,1.38 K
2019-06-08 00:10:02,57.92 M,2.15 G,0.00 B,1.56 K
2019-06-08 00:10:04,57.92 M,2.15 G,0.00 B,492.00 B
2019-06-08 00:10:07,57.92 M,2.15 G,0.00 B,456.00 B
2019-06-08 00:10:09,57.92 M,2.15 G,0.00 B,351.00 B
2019-06-08 00:10:12,57.93 M,2.15 G,0.00 B,384.00 B
2019-06-08 00:10:14,57.93 M,2.15 G,0.00 B,747.00 B
2019-06-08 00:10:17,57.93 M,2.15 G,0.00 B,924.00 B
2019-06-08 00:10:19,57.93 M,2.15 G,0.00 B,1.29 K
2019-06-08 00:10:21,57.93 M,2.15 G,504.00 B,2.86 K
2019-06-08 00:10:23,57.93 M,2.15 G,0.00 B,1.58 K
2019-06-08 00:10:25,57.93 M,2.15 G,990.00 B,5.28 K
2019-06-08 00:10:29,57.94 M,2.15 G,0.00 B,780.00 B
2019-06-08 00:10:31,57.94 M,2.15 G,0.00 B,612.00 B
2019-06-08 00:10:34,57.94 M,2.15 G,0.00 B,492.00 B
2019-06-08 00:10:36,57.94 M,2.15 G,0.00 B,0.00 B
2019-06-08 00:10:39,57.94 M,2.15 G,0.00 B,60.00 B
2019-06-08 00:10:41,57.94 M,2.15 G,0.00 B,552.00 B
2019-06-08 00:10:44,57.94 M,2.15 G,0.00 B,816.00 B
2019-06-08 00:10:46,57.94 M,2.15 G,1.22 K,30.33 K
2019-06-08 00:10:48,57.95 M,2.15 G,0.00 B,768.00 B
2019-06-08 00:10:50,57.95 M,2.15 G,0.00 B,1.43 K
2019-06-08 00:10:52,57.96 M,2.15 G,6.54 K,363.81 K
2019-06-08 00:10:54,57.96 M,2.15 G,0.00 B,1.38 K
2019-06-08 00:10:56,57.96 M,2.15 G,0.00 B,984.00 B
2019-06-08 00:10:58,57.96 M,2.15 G,0.00 B,984.00 B
2019-06-08 00:11:00,57.96 M,2.15 G,0.00 B,1.07 K
2019-06-08 00:11:02,57.97 M,2.15 G,0.00 B,1.08 K
2019-06-08 00:11:04,57.97 M,2.15 G,0.00 B,108.00 B
2019-06-08 00:11:06,57.98 M,2.15 G,2.94 K,72.44 K
2019-06-08 00:11:08,57.98 M,2.15 G,0.00 B,0.00 B
2019-06-08 00:11:10,57.99 M,2.15 G,0.00 B,60.00 B
2019-06-08 00:11:12,58.00 M,2.15 G,2.45 K,114.92 K
2019-06-08 00:11:14,58.00 M,2.15 G,0.00 B,384.00 B
2019-06-08 00:11:16,58.01 M,2.15 G,4.71 K,288.47 K
2019-06-08 00:11:18,58.01 M,2.15 G,0.00 B,1.22 K
2019-06-08 00:11:20,58.01 M,2.15 G,42.00 B,1.29 K
2019-06-08 00:11:22,58.02 M,2.16 G,42.00 B,1.65 K
2019-06-08 00:11:24,58.02 M,2.16 G,0.00 B,1.54 K
2019-06-08 00:11:26,58.03 M,2.16 G,0.00 B,600.00 B
2019-06-08 00:11:28,58.03 M,2.16 G,0.00 B,720.00 B
2019-06-08 00:11:30,58.04 M,2.16 G,0.00 B,432.00 B
2019-06-08 00:11:32,58.04 M,2.16 G,0.00 B,1.15 K
2019-06-08 00:11:34,58.05 M,2.16 G,10.00 K,528.24 K
2019-06-08 00:11:36,58.05 M,2.16 G,0.00 B,180.00 B
2019-06-08 00:11:38,58.05 M,2.16 G,0.00 B,504.00 B
2019-06-08 00:11:40,58.06 M,2.16 G,0.00 B,540.00 B
2019-06-08 00:11:42,58.06 M,2.16 G,0.00 B,1.31 K
2019-06-08 00:11:44,58.07 M,2.16 G,0.00 B,288.00 B
2019-06-08 00:11:46,58.07 M,2.16 G,1.22 K,37.99 K
2019-06-08 00:11:48,58.08 M,2.16 G,0.00 B,876.00 B
2019-06-08 00:11:50,58.08 M,2.16 G,2.58 K,101.06 K
2019-06-08 00:11:52,58.08 M,2.16 G,42.00 B,1.32 K
2019-06-08 00:11:54,58.08 M,2.16 G,990.00 B,17.63 K
2019-06-08 00:11:56,58.08 M,2.16 G,0.00 B,756.00 B
2019-06-08 00:11:58,58.09 M,2.16 G,5.99 K,341.76 K
2019-06-08 00:12:01,58.09 M,2.16 G,0.00 B,1.18 K
2019-06-08 00:12:03,58.09 M,2.16 G,528.00 B,4.58 K
2019-06-08 00:12:05,58.09 M,2.16 G,0.00 B,60.00 B
2019-06-08 00:12:07,58.09 M,2.16 G,1.16 K,12.09 K
2019-06-08 00:12:10,58.09 M,2.16 G,0.00 B,612.00 B
2019-06-08 00:12:12,58.10 M,2.16 G,462.00 B,1.94 K
2019-06-08 00:12:14,58.10 M,2.16 G,0.00 B,924.00 B
2019-06-08 00:12:16,58.10 M,2.16 G,0.00 B,864.00 B
2019-06-08 00:12:19,58.10 M,2.16 G,204.00 B,1.52 K
2019-06-08 00:12:21,58.11 M,2.16 G,8.06 K,496.38 K
2019-06-08 00:12:23,58.11 M,2.16 G,0.00 B,1.49 K
2019-06-08 00:12:25,58.11 M,2.16 G,3.48 K,211.76 K
2019-06-08 00:12:27,58.11 M,2.16 G,0.00 B,648.00 B
2019-06-08 00:12:29,58.11 M,2.16 G,1.48 K,42.05 K
2019-06-08 00:12:31,58.12 M,2.16 G,0.00 B,180.00 B
2019-06-08 00:12:33,58.12 M,2.16 G,0.00 B,384.00 B
2019-06-08 00:12:36,58.12 M,2.16 G,0.00 B,228.00 B
2019-06-08 00:12:38,58.12 M,2.16 G,1.16 K,23.54 K
2019-06-08 00:12:41,58.12 M,2.16 G,0.00 B,432.00 B
2019-06-08 00:12:43,58.13 M,2.16 G,7.35 K,468.75 K
2019-06-08 00:12:45,58.13 M,2.16 G,0.00 B,924.00 B
2019-06-08 00:12:47,58.13 M,2.16 G,3.74 K,246.33 K
2019-06-08 00:12:49,58.13 M,2.16 G,0.00 B,1.45 K
2019-06-08 00:12:51,58.13 M,2.16 G,0.00 B,1.43 K
2019-06-08 00:12:54,58.13 M,2.16 G,0.00 B,384.00 B
2019-06-08 00:12:56,58.13 M,2.16 G,0.00 B,444.00 B
2019-06-08 00:12:59,58.14 M,2.16 G,0.00 B,492.00 B
2019-06-08 00:13:01,58.14 M,2.16 G,0.00 B,996.00 B
2019-06-08 00:13:05,58.14 M,2.16 G,0.00 B,168.00 B
2019-06-08 00:13:07,58.14 M,2.16 G,0.00 B,60.00 B
2019-06-08 00:13:09,58.14 M,2.16 G,50.00 B,552.00 B
2019-06-08 00:13:11,58.14 M,2.16 G,0.00 B,708.00 B
2019-06-08 00:13:13,58.15 M,2.16 G,0.00 B,708.00 B
2019-06-08 00:13:15,58.15 M,2.16 G,0.00 B,492.00 B
2019-06-08 00:13:17,58.16 M,2.16 G,0.00 B,1.38 K
2019-06-08 00:13:19,58.16 M,2.16 G,0.00 B,1.05 K
2019-06-08 00:13:21,58.16 M,2.16 G,0.00 B,1.16 K
2019-06-08 00:13:23,58.16 M,2.16 G,42.00 B,1.59 K
2019-06-08 00:13:26,58.17 M,2.16 G,84.00 B,840.00 B
2019-06-08 00:13:28,58.17 M,2.16 G,0.00 B,492.00 B
2019-06-08 00:13:31,58.17 M,2.16 G,0.00 B,336.00 B
2019-06-08 00:13:33,58.17 M,2.16 G,0.00 B,120.00 B
2019-06-08 00:13:35,58.18 M,2.16 G,3.63 K,934.00 B
2019-06-08 00:13:37,58.18 M,2.16 G,0.00 B,348.00 B
2019-06-08 00:13:39,58.18 M,2.16 G,1.93 K,74.79 K
2019-06-08 00:13:41,58.18 M,2.16 G,0.00 B,852.00 B
2019-06-08 00:13:43,58.18 M,2.16 G,0.00 B,852.00 B
2019-06-08 00:13:46,58.19 M,2.16 G,0.00 B,972.00 B
2019-06-08 00:13:48,58.19 M,2.16 G,0.00 B,2.34 K
2019-06-08 00:13:50,58.19 M,2.16 G,924.00 B,14.73 K
2019-06-08 00:13:52,58.19 M,2.16 G,0.00 B,1.25 K
2019-06-08 00:13:54,58.19 M,2.16 G,0.00 B,1.30 K
2019-06-08 00:13:56,58.20 M,2.16 G,7.13 K,295.26 K
2019-06-08 00:13:58,58.20 M,2.16 G,0.00 B,672.00 B
2019-06-08 00:14:00,58.20 M,2.16 G,2.32 K,67.17 K
2019-06-08 00:14:02,58.20 M,2.16 G,0.00 B,1.92 K
2019-06-08 00:14:04,58.20 M,2.16 G,0.00 B,228.00 B
2019-06-08 00:14:06,58.20 M,2.16 G,5.99 K,300.99 K
2019-06-08 00:14:08,58.21 M,2.16 G,0.00 B,384.00 B
2019-06-08 00:14:10,58.21 M,2.16 G,0.00 B,1.35 K
2019-06-08 00:14:13,58.21 M,2.16 G,0.00 B,1.49 K
2019-06-08 00:14:15,58.21 M,2.16 G,462.00 B,2.29 K
2019-06-08 00:14:17,58.21 M,2.16 G,0.00 B,1.32 K
2019-06-08 00:14:19,58.21 M,2.16 G,0.00 B,1.64 K
2019-06-08 00:14:22,58.21 M,2.16 G,0.00 B,672.00 B
2019-06-08 00:14:24,58.21 M,2.16 G,42.00 B,564.00 B
2019-06-08 00:14:26,58.21 M,2.16 G,1.01 K,9.04 K
2019-06-08 00:14:29,58.21 M,2.16 G,0.00 B,0.00 B
2019-06-08 00:14:31,58.21 M,2.16 G,0.00 B,168.00 B
2019-06-08 00:14:34,58.21 M,2.16 G,0.00 B,168.00 B
2019-06-08 00:14:36,58.21 M,2.16 G,1.10 K,5.48 K
2019-06-08 00:14:38,58.22 M,2.16 G,0.00 B,276.00 B
2019-06-08 00:14:40,58.22 M,2.16 G,0.00 B,1.51 K
2019-06-08 00:14:43,58.22 M,2.16 G,0.00 B,1.38 K
2019-06-08 00:14:45,58.22 M,2.16 G,0.00 B,108.00 B
2019-06-08 00:14:47,58.22 M,2.16 G,0.00 B,1.39 K
2019-06-08 00:14:49,58.22 M,2.16 G,0.00 B,1.80 K
2019-06-08 00:14:51,58.23 M,2.16 G,6.43 K,219.14 K
2019-06-08 00:14:53,58.23 M,2.16 G,0.00 B,900.00 B
2019-06-08 00:14:55,58.24 M,2.16 G,6.24 K,226.53 K
2019-06-08 00:14:57,58.24 M,2.16 G,0.00 B,648.00 B
