2019-06-04 15:55:36,164.85 M,5.61 G,3.03 K,170.39 K
2019-06-04 15:57:29,164.93 M,5.61 G,0.00 B,552.00 B
2019-06-04 15:57:31,164.93 M,5.61 G,0.00 B,984.00 B
2019-06-04 15:57:33,164.93 M,5.61 G,0.00 B,612.00 B
2019-06-04 15:57:35,164.93 M,5.61 G,0.00 B,864.00 B
2019-06-04 15:57:37,164.94 M,5.61 G,0.00 B,708.00 B
2019-06-04 15:57:39,164.94 M,5.61 G,0.00 B,843.00 B
2019-06-04 15:57:41,164.94 M,5.61 G,0.00 B,756.00 B
2019-06-04 15:57:43,164.94 M,5.61 G,0.00 B,396.00 B
2019-06-04 15:57:45,164.94 M,5.61 G,0.00 B,336.00 B
2019-06-04 15:57:47,164.94 M,5.61 G,0.00 B,756.00 B
2019-06-04 15:57:49,164.94 M,5.61 G,0.00 B,492.00 B
2019-06-04 15:57:51,164.94 M,5.61 G,0.00 B,564.00 B
2019-06-04 15:57:53,164.95 M,5.61 G,3.74 K,153.60 K
2019-06-04 15:57:55,164.95 M,5.61 G,0.00 B,840.00 B
2019-06-04 15:57:57,164.95 M,5.61 G,0.00 B,936.00 B
2019-06-04 15:57:59,164.95 M,5.61 G,0.00 B,540.00 B
2019-06-04 15:58:01,164.95 M,5.61 G,0.00 B,795.00 B
2019-06-04 15:58:03,164.95 M,5.61 G,84.00 B,996.00 B
2019-06-04 15:58:05,164.96 M,5.61 G,50.00 B,1.12 K
2019-06-04 15:58:07,164.96 M,5.61 G,0.00 B,1.01 K
2019-06-04 15:58:09,164.96 M,5.61 G,0.00 B,756.00 B
2019-06-04 15:58:11,164.96 M,5.61 G,0.00 B,1.23 K
2019-06-04 15:58:14,164.96 M,5.61 G,0.00 B,708.00 B
2019-06-04 15:58:16,164.98 M,5.61 G,0.00 B,348.00 B
2019-06-04 15:58:18,164.98 M,5.61 G,0.00 B,168.00 B
2019-06-04 15:58:20,164.98 M,5.61 G,0.00 B,924.00 B
2019-06-04 15:58:22,164.98 M,5.61 G,0.00 B,660.00 B
2019-06-04 15:58:24,164.98 M,5.61 G,1.48 K,69.89 K
2019-06-04 15:58:26,164.98 M,5.61 G,0.00 B,660.00 B
2019-06-04 15:58:28,164.98 M,5.61 G,0.00 B,600.00 B
2019-06-04 15:58:30,164.98 M,5.61 G,0.00 B,432.00 B
2019-06-04 15:58:32,164.98 M,5.61 G,42.00 B,840.00 B
2019-06-04 15:58:35,164.98 M,5.61 G,0.00 B,384.00 B
2019-06-04 15:58:37,164.98 M,5.61 G,0.00 B,432.00 B
2019-06-04 15:58:39,164.98 M,5.61 G,0.00 B,648.00 B
2019-06-04 15:58:41,164.98 M,5.61 G,0.00 B,1.02 K
2019-06-04 15:58:44,164.98 M,5.61 G,0.00 B,432.00 B
2019-06-04 15:58:46,164.98 M,5.61 G,0.00 B,168.00 B
2019-06-04 15:58:48,164.98 M,5.61 G,0.00 B,708.00 B
2019-06-04 15:58:50,164.98 M,5.61 G,0.00 B,444.00 B
2019-06-04 15:58:53,164.98 M,5.61 G,0.00 B,1.22 K
2019-06-04 15:58:55,164.98 M,5.61 G,0.00 B,1.14 K
2019-06-04 15:58:57,164.98 M,5.61 G,0.00 B,816.00 B
2019-06-04 15:58:59,164.98 M,5.61 G,0.00 B,1008.00 B
2019-06-04 15:59:02,164.99 M,5.61 G,0.00 B,924.00 B
2019-06-04 15:59:04,164.99 M,5.61 G,0.00 B,1.03 K
2019-06-04 15:59:06,164.99 M,5.61 G,0.00 B,1.11 K
2019-06-04 15:59:08,164.99 M,5.61 G,0.00 B,876.00 B
2019-06-04 15:59:10,164.99 M,5.61 G,0.00 B,1011.00 B
2019-06-04 15:59:12,164.99 M,5.61 G,6.45 K,396.01 K
2019-06-04 15:59:14,165.00 M,5.61 G,0.00 B,708.00 B
2019-06-04 15:59:16,165.00 M,5.61 G,0.00 B,324.00 B
2019-06-04 15:59:18,165.00 M,5.61 G,0.00 B,540.00 B
2019-06-04 15:59:20,165.00 M,5.61 G,1.96 K,5.90 K
2019-06-04 15:59:22,165.00 M,5.61 G,0.00 B,660.00 B
2019-06-04 15:59:24,165.01 M,5.61 G,6.61 K,382.51 K
2019-06-04 15:59:26,165.01 M,5.61 G,0.00 B,600.00 B
2019-06-04 15:59:28,165.01 M,5.61 G,0.00 B,816.00 B
2019-06-04 15:59:30,165.01 M,5.61 G,0.00 B,552.00 B
2019-06-04 15:59:32,165.01 M,5.61 G,0.00 B,936.00 B
2019-06-04 15:59:34,165.02 M,5.61 G,9.44 K,502.70 K
2019-06-04 15:59:36,165.02 M,5.61 G,0.00 B,984.00 B
2019-06-04 15:59:38,165.02 M,5.61 G,0.00 B,1.11 K
2019-06-04 15:59:40,165.07 M,5.61 G,59.11 K,48.42 K
2019-06-04 15:59:42,165.31 M,5.61 G,138.61 K,113.44 K
2019-06-04 15:59:44,165.55 M,5.61 G,153.42 K,124.83 K
2019-06-04 15:59:46,165.79 M,5.61 G,98.50 K,80.61 K
2019-06-04 15:59:48,165.96 M,5.61 G,83.11 K,68.14 K
2019-06-04 15:59:50,166.01 M,5.61 G,128.00 B,834.00 B
2019-06-04 15:59:52,166.01 M,5.61 G,202.00 B,510.00 B
2019-06-04 15:59:54,166.01 M,5.61 G,0.00 B,732.00 B
2019-06-04 15:59:56,166.01 M,5.61 G,0.00 B,768.00 B
2019-06-04 15:59:58,166.01 M,5.61 G,0.00 B,384.00 B
2019-06-04 16:00:00,166.01 M,5.61 G,0.00 B,972.00 B
2019-06-04 16:00:02,166.01 M,5.61 G,54.00 B,756.00 B
2019-06-04 16:00:04,166.01 M,5.61 G,0.00 B,2.14 K
2019-06-04 16:00:06,166.01 M,5.61 G,168.00 B,732.00 B
2019-06-04 16:00:08,166.01 M,5.61 G,128.00 B,1.24 K
2019-06-04 16:00:10,166.01 M,5.61 G,182.00 B,1.07 K
2019-06-04 16:00:12,166.01 M,5.61 G,0.00 B,432.00 B
2019-06-04 16:00:14,166.02 M,5.61 G,244.00 B,1.04 K
2019-06-04 16:00:16,166.02 M,5.61 G,0.00 B,828.00 B
2019-06-04 16:00:18,166.02 M,5.61 G,128.00 B,618.00 B
2019-06-04 16:00:20,166.03 M,5.61 G,54.00 B,396.00 B
2019-06-04 16:00:22,166.03 M,5.61 G,128.00 B,774.00 B
2019-06-04 16:00:24,166.03 M,5.61 G,0.00 B,876.00 B
2019-06-04 16:00:27,166.03 M,5.61 G,0.00 B,708.00 B
2019-06-04 16:00:29,166.03 M,5.61 G,0.00 B,1.02 K
2019-06-04 16:00:31,166.03 M,5.61 G,202.00 B,1.13 K
2019-06-04 16:00:33,166.03 M,5.61 G,0.00 B,1.05 K
2019-06-04 16:00:35,166.03 M,5.61 G,0.00 B,780.00 B
2019-06-04 16:00:37,166.03 M,5.61 G,0.00 B,1.32 K
2019-06-04 16:00:39,166.16 M,5.61 G,83.76 K,69.30 K
2019-06-04 16:00:41,166.32 M,5.61 G,84.19 K,68.81 K
2019-06-04 16:00:43,166.53 M,5.62 G,114.61 K,93.47 K
2019-06-04 16:00:45,166.70 M,5.62 G,84.84 K,69.43 K
2019-06-04 16:00:47,166.88 M,5.62 G,100.16 K,81.64 K
2019-06-04 16:00:49,167.06 M,5.62 G,80.58 K,66.34 K
2019-06-04 16:00:51,167.22 M,5.62 G,86.11 K,70.16 K
2019-06-04 16:00:53,167.39 M,5.62 G,82.96 K,67.97 K
2019-06-04 16:00:55,167.56 M,5.62 G,86.94 K,71.50 K
2019-06-04 16:00:57,167.74 M,5.62 G,86.00 K,70.10 K
2019-06-04 16:00:59,167.91 M,5.62 G,84.84 K,70.23 K
2019-06-04 16:01:01,168.08 M,5.62 G,87.44 K,75.83 K
2019-06-04 16:01:03,168.26 M,5.62 G,91.47 K,74.98 K
2019-06-04 16:01:05,168.44 M,5.62 G,86.94 K,71.75 K
2019-06-04 16:01:07,168.63 M,5.62 G,104.42 K,85.31 K
2019-06-04 16:01:09,168.80 M,5.62 G,83.76 K,68.69 K
2019-06-04 16:01:11,168.97 M,5.62 G,81.44 K,66.86 K
2019-06-04 16:01:13,169.13 M,5.62 G,82.31 K,67.32 K
2019-06-04 16:01:15,169.30 M,5.62 G,85.85 K,70.19 K
2019-06-04 16:01:17,169.49 M,5.62 G,89.10 K,73.27 K
2019-06-04 16:01:19,169.67 M,5.62 G,87.73 K,71.87 K
2019-06-04 16:01:21,169.84 M,5.62 G,82.17 K,67.10 K
2019-06-04 16:01:23,170.01 M,5.62 G,94.45 K,77.23 K
2019-06-04 16:01:25,170.17 M,5.62 G,79.93 K,65.09 K
2019-06-04 16:01:27,170.35 M,5.62 G,82.53 K,68.10 K
2019-06-04 16:01:29,170.52 M,5.62 G,77.97 K,64.55 K
2019-06-04 16:01:31,170.69 M,5.62 G,91.13 K,74.84 K
2019-06-04 16:01:33,170.88 M,5.62 G,96.04 K,78.98 K
2019-06-04 16:01:35,171.05 M,5.62 G,88.24 K,72.50 K
2019-06-04 16:01:37,171.23 M,5.62 G,84.88 K,69.64 K
2019-06-04 16:01:39,171.40 M,5.62 G,93.29 K,76.07 K
2019-06-04 16:01:41,171.57 M,5.62 G,91.34 K,74.38 K
2019-06-04 16:01:43,171.74 M,5.62 G,84.62 K,69.25 K
2019-06-04 16:01:45,171.91 M,5.62 G,86.65 K,70.95 K
2019-06-04 16:01:47,172.08 M,5.62 G,88.16 K,72.02 K
2019-06-04 16:01:49,172.28 M,5.62 G,85.49 K,69.81 K
2019-06-04 16:01:51,172.44 M,5.62 G,85.27 K,69.62 K
2019-06-04 16:01:53,172.63 M,5.62 G,95.68 K,78.38 K
2019-06-04 16:01:55,172.81 M,5.62 G,94.38 K,76.84 K
2019-06-04 16:01:57,172.99 M,5.62 G,90.48 K,73.89 K
2019-06-04 16:01:59,173.18 M,5.62 G,101.39 K,83.68 K
2019-06-04 16:02:01,173.38 M,5.62 G,107.96 K,90.36 K
2019-06-04 16:02:03,173.56 M,5.62 G,91.99 K,75.39 K
2019-06-04 16:02:05,173.73 M,5.62 G,83.39 K,68.41 K
2019-06-04 16:02:07,173.91 M,5.62 G,94.67 K,76.92 K
2019-06-04 16:02:09,174.09 M,5.62 G,92.00 K,75.28 K
2019-06-04 16:02:11,174.27 M,5.62 G,91.99 K,75.39 K
2019-06-04 16:02:13,174.52 M,5.62 G,142.80 K,116.20 K
2019-06-04 16:02:15,174.69 M,5.62 G,84.91 K,69.69 K
2019-06-04 16:02:17,174.86 M,5.62 G,81.56 K,66.69 K
2019-06-04 16:02:19,175.03 M,5.62 G,84.41 K,69.19 K
2019-06-04 16:02:21,175.21 M,5.62 G,95.90 K,78.61 K
2019-06-04 16:02:23,175.40 M,5.62 G,84.33 K,69.14 K
2019-06-04 16:02:25,175.57 M,5.62 G,89.61 K,73.04 K
2019-06-04 16:02:27,175.75 M,5.62 G,93.15 K,76.71 K
2019-06-04 16:02:29,175.92 M,5.62 G,85.92 K,71.47 K
2019-06-04 16:02:31,176.09 M,5.62 G,84.04 K,68.47 K
2019-06-04 16:02:33,176.32 M,5.62 G,107.75 K,89.38 K
2019-06-04 16:02:35,176.50 M,5.62 G,93.29 K,76.56 K
2019-06-04 16:02:37,176.68 M,5.62 G,88.38 K,72.62 K
2019-06-04 16:02:39,176.84 M,5.62 G,82.46 K,66.91 K
2019-06-04 16:02:41,177.01 M,5.62 G,86.07 K,70.64 K
2019-06-04 16:02:43,177.18 M,5.62 G,88.16 K,72.13 K
2019-06-04 16:02:45,177.35 M,5.62 G,86.21 K,70.71 K
2019-06-04 16:02:47,177.51 M,5.62 G,81.30 K,66.88 K
2019-06-04 16:02:49,177.68 M,5.62 G,81.88 K,66.81 K
2019-06-04 16:02:51,177.86 M,5.62 G,98.79 K,80.74 K
2019-06-04 16:02:53,178.05 M,5.62 G,108.18 K,88.41 K
2019-06-04 16:02:55,178.23 M,5.62 G,92.72 K,76.12 K
2019-06-04 16:02:57,178.41 M,5.62 G,96.19 K,78.47 K
2019-06-04 16:02:59,178.58 M,5.62 G,86.29 K,70.92 K
2019-06-04 16:03:01,178.81 M,5.62 G,84.33 K,82.08 K
2019-06-04 16:03:03,179.00 M,5.63 G,84.12 K,68.84 K
2019-06-04 16:03:05,179.17 M,5.63 G,92.19 K,74.98 K
2019-06-04 16:03:07,179.35 M,5.63 G,101.98 K,83.28 K
2019-06-04 16:03:09,179.57 M,5.63 G,133.98 K,109.16 K
2019-06-04 16:03:11,179.80 M,5.63 G,99.58 K,81.43 K
2019-06-04 16:03:13,179.97 M,5.63 G,86.86 K,70.49 K
2019-06-04 16:03:15,180.15 M,5.63 G,96.91 K,79.54 K
2019-06-04 16:03:17,180.32 M,5.63 G,89.68 K,73.46 K
2019-06-04 16:03:19,180.49 M,5.63 G,88.31 K,72.40 K
2019-06-04 16:03:21,180.68 M,5.63 G,92.64 K,75.54 K
2019-06-04 16:03:23,180.86 M,5.63 G,94.52 K,77.12 K
2019-06-04 16:03:25,181.04 M,5.63 G,98.79 K,81.11 K
2019-06-04 16:03:27,181.22 M,5.63 G,90.84 K,74.52 K
2019-06-04 16:03:29,181.41 M,5.63 G,100.09 K,81.94 K
2019-06-04 16:03:31,181.58 M,5.63 G,80.07 K,65.72 K
2019-06-04 16:03:33,181.76 M,5.63 G,92.64 K,75.87 K
2019-06-04 16:03:36,181.92 M,5.63 G,80.58 K,66.08 K
2019-06-04 16:03:38,182.10 M,5.63 G,87.52 K,71.83 K
2019-06-04 16:03:40,182.26 M,5.63 G,83.00 K,67.85 K
2019-06-04 16:03:42,182.42 M,5.63 G,84.33 K,68.95 K
2019-06-04 16:03:44,182.59 M,5.63 G,82.89 K,67.84 K
2019-06-04 16:03:46,182.76 M,5.63 G,91.56 K,74.78 K
2019-06-04 16:03:48,182.94 M,5.63 G,86.86 K,70.80 K
2019-06-04 16:03:50,183.10 M,5.63 G,81.95 K,66.82 K
2019-06-04 16:03:52,183.27 M,5.63 G,83.25 K,68.24 K
2019-06-04 16:03:54,183.43 M,5.63 G,82.31 K,67.55 K
2019-06-04 16:03:56,183.59 M,5.63 G,81.95 K,66.94 K
2019-06-04 16:03:58,183.76 M,5.63 G,93.58 K,76.88 K
2019-06-04 16:04:00,183.93 M,5.63 G,85.20 K,69.98 K
2019-06-04 16:46:02,184.22 M,5.64 G,0.00 B,324.00 B
2019-06-04 16:46:04,184.23 M,5.64 G,4.65 K,170.11 K
2019-06-04 16:46:06,184.23 M,5.64 G,204.00 B,1.32 K
2019-06-04 16:46:08,184.23 M,5.64 G,0.00 B,168.00 B
2019-06-04 16:46:10,184.23 M,5.64 G,0.00 B,924.00 B
2019-06-04 16:46:12,184.24 M,5.64 G,6.39 K,171.88 K
2019-06-04 16:46:14,184.24 M,5.64 G,0.00 B,276.00 B
2019-06-04 16:46:16,184.24 M,5.64 G,0.00 B,1.24 K
2019-06-04 16:46:18,184.25 M,5.64 G,5.68 K,171.01 K
2019-06-04 16:46:21,184.25 M,5.64 G,0.00 B,444.00 B
2019-06-04 16:46:23,184.25 M,5.64 G,0.00 B,552.00 B
2019-06-04 16:46:25,184.25 M,5.64 G,0.00 B,996.00 B
2019-06-04 16:46:27,184.25 M,5.64 G,5.55 K,171.37 K
2019-06-04 16:46:29,184.25 M,5.64 G,0.00 B,828.00 B
2019-06-04 16:46:31,184.25 M,5.64 G,0.00 B,228.00 B
2019-06-04 16:46:33,184.25 M,5.64 G,0.00 B,1.11 K
2019-06-04 16:46:35,184.26 M,5.64 G,6.66 K,170.91 K
2019-06-04 16:46:37,184.26 M,5.64 G,0.00 B,504.00 B
2019-06-04 16:46:39,184.26 M,5.64 G,0.00 B,1.44 K
2019-06-04 16:46:41,184.26 M,5.64 G,42.00 B,384.00 B
2019-06-04 16:46:43,184.26 M,5.64 G,0.00 B,984.00 B
2019-06-04 16:46:45,184.26 M,5.64 G,0.00 B,1.07 K
2019-06-04 16:46:47,184.26 M,5.64 G,0.00 B,444.00 B
2019-06-04 16:46:49,184.26 M,5.64 G,0.00 B,996.00 B
2019-06-04 16:46:51,184.26 M,5.64 G,0.00 B,1.09 K
2019-06-04 16:46:53,184.27 M,5.64 G,0.00 B,1.45 K
2019-06-04 16:46:55,184.27 M,5.64 G,0.00 B,612.00 B
2019-06-04 16:46:57,184.27 M,5.64 G,0.00 B,639.00 B
2019-06-04 16:46:59,184.27 M,5.64 G,0.00 B,1.34 K
2019-06-04 16:47:01,184.28 M,5.64 G,6.13 K,171.49 K
2019-06-04 16:47:03,184.28 M,5.64 G,0.00 B,708.00 B
2019-06-04 16:47:05,184.28 M,5.64 G,0.00 B,540.00 B
2019-06-04 16:47:07,184.28 M,5.64 G,0.00 B,120.00 B
2019-06-04 16:47:09,184.28 M,5.64 G,5.89 K,172.61 K
2019-06-04 16:47:11,184.28 M,5.64 G,0.00 B,999.00 B
2019-06-04 16:47:13,184.28 M,5.64 G,84.00 B,744.00 B
2019-06-04 16:47:15,184.28 M,5.64 G,0.00 B,756.00 B
2019-06-04 16:47:17,184.29 M,5.64 G,5.81 K,171.70 K
2019-06-04 16:47:19,184.29 M,5.64 G,2.98 K,4.05 K
2019-06-04 16:47:21,184.29 M,5.64 G,0.00 B,540.00 B
2019-06-04 16:47:23,184.29 M,5.64 G,0.00 B,540.00 B
2019-06-04 16:47:25,184.30 M,5.64 G,6.52 K,171.99 K
2019-06-04 16:47:27,184.30 M,5.64 G,0.00 B,552.00 B
2019-06-04 16:47:29,184.30 M,5.64 G,0.00 B,444.00 B
2019-06-04 16:47:31,184.30 M,5.64 G,0.00 B,1.32 K
2019-06-04 16:47:33,184.30 M,5.64 G,726.00 B,1.67 K
2019-06-04 16:47:35,184.30 M,5.64 G,0.00 B,492.00 B
2019-06-04 16:47:37,184.30 M,5.64 G,0.00 B,984.00 B
2019-06-04 16:47:39,184.30 M,5.64 G,0.00 B,564.00 B
2019-06-04 16:47:41,184.30 M,5.64 G,0.00 B,276.00 B
2019-06-04 16:47:43,184.30 M,5.64 G,0.00 B,660.00 B
2019-06-04 16:47:45,184.31 M,5.64 G,0.00 B,384.00 B
2019-06-04 16:47:47,184.31 M,5.64 G,0.00 B,708.00 B
2019-06-04 16:47:49,184.31 M,5.64 G,0.00 B,504.00 B
2019-06-04 16:47:51,184.31 M,5.64 G,0.00 B,504.00 B
2019-06-04 16:47:53,184.31 M,5.64 G,594.00 B,26.34 K
2019-06-04 16:47:55,184.31 M,5.64 G,0.00 B,600.00 B
2019-06-04 16:47:57,184.31 M,5.64 G,0.00 B,1.05 K
2019-06-04 16:47:59,184.31 M,5.64 G,0.00 B,276.00 B
2019-06-04 16:48:01,184.31 M,5.64 G,0.00 B,12.83 K
2019-06-04 16:48:04,184.31 M,5.64 G,0.00 B,660.00 B
2019-06-04 16:48:06,184.31 M,5.64 G,0.00 B,1.59 K
2019-06-04 16:48:08,184.31 M,5.64 G,0.00 B,720.00 B
2019-06-04 16:48:10,184.31 M,5.64 G,42.00 B,720.00 B
2019-06-04 16:48:12,184.32 M,5.64 G,6.47 K,342.63 K
2019-06-04 16:48:14,184.32 M,5.64 G,84.00 B,1.14 K
2019-06-04 16:48:16,184.32 M,5.64 G,0.00 B,780.00 B
2019-06-04 16:48:18,184.32 M,5.64 G,0.00 B,720.00 B
2019-06-04 16:48:20,184.32 M,5.64 G,0.00 B,1.16 K
2019-06-04 16:48:22,184.32 M,5.64 G,7.31 K,341.63 K
2019-06-04 16:48:24,184.32 M,5.64 G,0.00 B,432.00 B
2019-06-04 16:48:26,184.32 M,5.64 G,0.00 B,1.16 K
2019-06-04 16:48:28,184.32 M,5.64 G,0.00 B,0.00 B
2019-06-04 16:48:30,184.33 M,5.64 G,3.48 K,150.77 K
2019-06-04 16:48:33,184.33 M,5.64 G,0.00 B,324.00 B
2019-06-04 16:48:35,184.33 M,5.64 G,0.00 B,1.28 K
2019-06-04 16:48:38,184.33 M,5.64 G,0.00 B,936.00 B
2019-06-04 16:48:40,184.33 M,5.64 G,0.00 B,1008.00 B
2019-06-04 16:48:42,184.33 M,5.64 G,0.00 B,876.00 B
2019-06-04 16:48:44,184.34 M,5.64 G,11.18 K,605.10 K
2019-06-04 16:48:46,184.34 M,5.64 G,0.00 B,648.00 B
2019-06-04 16:48:48,184.34 M,5.64 G,0.00 B,600.00 B
2019-06-04 16:48:50,184.34 M,5.64 G,0.00 B,840.00 B
2019-06-04 16:48:52,184.34 M,5.64 G,0.00 B,936.00 B
2019-06-04 16:48:54,184.36 M,5.64 G,14.33 K,809.15 K
2019-06-04 16:48:56,184.36 M,5.64 G,0.00 B,660.00 B
2019-06-04 16:48:58,184.36 M,5.64 G,0.00 B,0.00 B
2019-06-04 16:49:00,184.36 M,5.64 G,0.00 B,336.00 B
2019-06-04 16:49:02,184.36 M,5.64 G,0.00 B,13.17 K
2019-06-04 16:49:05,184.36 M,5.64 G,0.00 B,1.17 K
2019-06-04 16:49:07,184.36 M,5.64 G,0.00 B,1.03 K
2019-06-04 16:49:09,184.36 M,5.64 G,0.00 B,648.00 B
2019-06-04 16:49:11,184.36 M,5.64 G,204.00 B,846.00 B
2019-06-04 16:49:13,184.36 M,5.64 G,1.68 K,69.09 K
2019-06-04 16:49:15,184.36 M,5.64 G,0.00 B,1.00 K
2019-06-04 16:49:17,184.36 M,5.64 G,0.00 B,672.00 B
2019-06-04 16:49:19,184.36 M,5.64 G,0.00 B,1.22 K
2019-06-04 16:49:21,184.36 M,5.64 G,0.00 B,756.00 B
2019-06-04 16:49:24,184.37 M,5.64 G,0.00 B,1.28 K
2019-06-04 16:49:26,184.37 M,5.64 G,0.00 B,60.00 B
2019-06-04 16:49:28,184.37 M,5.64 G,0.00 B,492.00 B
2019-06-04 16:49:30,184.37 M,5.64 G,0.00 B,444.00 B
2019-06-04 16:49:33,184.37 M,5.64 G,0.00 B,660.00 B
2019-06-04 16:49:35,184.37 M,5.64 G,0.00 B,276.00 B
2019-06-04 16:49:37,184.37 M,5.64 G,0.00 B,768.00 B
2019-06-04 16:49:39,184.37 M,5.64 G,0.00 B,864.00 B
2019-06-04 16:49:41,184.37 M,5.64 G,1.42 K,34.65 K
2019-06-04 16:49:43,184.37 M,5.64 G,0.00 B,672.00 B
2019-06-04 16:49:45,184.37 M,5.64 G,42.00 B,1.59 K
2019-06-04 16:49:47,184.37 M,5.64 G,0.00 B,1.01 K
2019-06-04 16:49:49,184.37 M,5.64 G,0.00 B,492.00 B
2019-06-04 16:49:51,184.38 M,5.64 G,2.16 K,1.23 K
2019-06-04 16:49:53,184.38 M,5.64 G,0.00 B,216.00 B
2019-06-04 16:49:55,184.38 M,5.64 G,0.00 B,396.00 B
2019-06-04 16:49:57,184.38 M,5.64 G,0.00 B,1.07 K
2019-06-04 16:49:59,184.39 M,5.64 G,9.90 K,502.48 K
2019-06-04 16:50:01,184.39 M,5.64 G,108.00 B,228.00 B
2019-06-04 16:50:03,184.39 M,5.64 G,0.00 B,1.11 K
2019-06-04 16:50:05,184.39 M,5.64 G,96.00 B,816.00 B
2019-06-04 16:50:07,184.40 M,5.64 G,10.48 K,502.30 K
2019-06-04 16:50:09,184.40 M,5.64 G,0.00 B,1.02 K
2019-06-04 16:50:11,184.40 M,5.64 G,204.00 B,534.00 B
2019-06-04 16:50:13,184.40 M,5.64 G,0.00 B,924.00 B
2019-06-04 16:50:15,184.41 M,5.64 G,10.75 K,502.12 K
2019-06-04 16:50:17,184.41 M,5.64 G,42.00 B,1.02 K
2019-06-04 16:50:19,184.41 M,5.64 G,54.00 B,216.00 B
2019-06-04 16:50:21,184.41 M,5.64 G,0.00 B,648.00 B
2019-06-04 16:50:23,184.42 M,5.64 G,10.48 K,501.90 K
2019-06-04 16:50:25,184.42 M,5.64 G,0.00 B,1.12 K
