2019-06-07 22:41:44,25.66 M,1022.03 M,7.21 K,220.23 K
2019-06-07 22:46:49,30.91 M,1.17 G,22.88 K,1.04 M
2019-06-07 22:46:51,30.91 M,1.17 G,0.00 B,384.00 B
2019-06-07 22:46:53,31.02 M,1.17 G,92.60 K,2.07 M
2019-06-07 22:46:55,31.04 M,1.17 G,0.00 B,1.05 K
2019-06-07 22:46:57,31.08 M,1.17 G,28.81 K,2.39 M
2019-06-07 22:46:59,31.10 M,1.18 G,0.00 B,600.00 B
2019-06-07 22:47:01,31.16 M,1.18 G,61.08 K,1.43 M
2019-06-07 22:47:03,31.22 M,1.18 G,0.00 B,600.00 B
2019-06-07 22:47:05,31.27 M,1.18 G,49.71 K,1.12 M
2019-06-07 22:47:07,31.32 M,1.18 G,0.00 B,540.00 B
2019-06-07 22:47:10,31.33 M,1.18 G,6.81 K,327.81 K
2019-06-07 22:47:12,31.33 M,1.18 G,1.03 K,22.63 K
2019-06-07 22:47:14,31.37 M,1.18 G,11.13 K,853.27 K
2019-06-07 22:47:16,31.37 M,1.18 G,0.00 B,1.04 K
2019-06-07 22:47:18,31.40 M,1.18 G,42.00 B,600.00 B
2019-06-07 22:47:20,31.42 M,1.19 G,18.28 K,1.31 M
2019-06-07 22:47:22,31.42 M,1.19 G,0.00 B,2.04 K
2019-06-07 22:47:24,31.51 M,1.19 G,80.85 K,2.01 M
2019-06-07 22:47:26,31.70 M,1.19 G,95.88 K,2.05 M
2019-06-07 22:47:28,31.72 M,1.19 G,0.00 B,492.00 B
2019-06-07 22:47:30,31.81 M,1.20 G,89.85 K,1.95 M
2019-06-07 22:47:32,31.99 M,1.20 G,92.95 K,1.90 M
2019-06-07 22:47:34,32.15 M,1.20 G,63.89 K,1.33 M
2019-06-07 22:47:36,32.15 M,1.20 G,132.00 B,1.13 K
2019-06-07 22:47:38,32.17 M,1.20 G,726.00 B,39.49 K
2019-06-07 22:47:40,32.17 M,1.20 G,8.93 K,280.00 K
2019-06-07 22:47:42,32.19 M,1.20 G,252.00 B,626.00 B
2019-06-07 22:47:44,32.19 M,1.20 G,0.00 B,324.00 B
2019-06-07 22:47:46,32.20 M,1.21 G,8.57 K,397.15 K
2019-06-07 22:47:48,32.20 M,1.21 G,0.00 B,1.91 K
2019-06-07 22:47:50,32.25 M,1.21 G,30.68 K,658.40 K
2019-06-07 22:47:52,32.25 M,1.21 G,0.00 B,1.12 K
2019-06-07 22:47:54,32.36 M,1.21 G,93.83 K,1.97 M
2019-06-07 22:47:56,32.56 M,1.21 G,95.66 K,2.03 M
2019-06-07 22:47:58,32.74 M,1.22 G,94.21 K,2.02 M
2019-06-07 22:48:00,32.78 M,1.22 G,0.00 B,720.00 B
2019-06-07 22:48:02,32.86 M,1.22 G,79.16 K,1.78 M
2019-06-07 22:48:04,32.88 M,1.22 G,0.00 B,600.00 B
2019-06-07 22:48:06,32.90 M,1.22 G,16.56 K,1.20 M
2019-06-07 22:48:08,32.90 M,1.22 G,0.00 B,660.00 B
2019-06-07 22:48:10,32.94 M,1.23 G,13.75 K,1.11 M
2019-06-07 22:48:12,32.94 M,1.23 G,0.00 B,384.00 B
2019-06-07 22:48:14,32.96 M,1.23 G,252.00 B,1.19 K
2019-06-07 22:48:16,32.98 M,1.23 G,30.30 K,2.28 M
2019-06-07 22:48:18,33.00 M,1.23 G,0.00 B,384.00 B
2019-06-07 22:48:20,33.03 M,1.23 G,23.23 K,1.69 M
2019-06-07 22:48:22,33.08 M,1.23 G,0.00 B,972.00 B
2019-06-07 22:48:24,33.10 M,1.23 G,17.69 K,950.60 K
2019-06-07 22:48:26,33.10 M,1.23 G,252.00 B,674.00 B
2019-06-07 22:48:28,33.11 M,1.23 G,0.00 B,1.05 K
2019-06-07 22:48:30,33.11 M,1.23 G,4.87 K,167.04 K
2019-06-07 22:48:32,33.12 M,1.24 G,7.17 K,189.47 K
2019-06-07 22:48:34,33.21 M,1.24 G,55.11 K,1.33 M
2019-06-07 22:48:36,33.21 M,1.24 G,0.00 B,432.00 B
2019-06-07 22:48:38,33.36 M,1.24 G,94.00 K,1.96 M
2019-06-07 22:48:40,33.38 M,1.24 G,0.00 B,108.00 B
2019-06-07 22:48:42,33.46 M,1.24 G,73.73 K,1.97 M
2019-06-07 22:48:44,33.56 M,1.25 G,12.52 K,263.63 K
2019-06-07 22:48:46,33.56 M,1.25 G,7.42 K,469.95 K
2019-06-07 22:48:48,33.58 M,1.25 G,0.00 B,828.00 B
2019-06-07 22:48:50,33.60 M,1.25 G,26.56 K,1.83 M
2019-06-07 22:48:52,33.64 M,1.25 G,0.00 B,1.17 K
2019-06-07 22:48:54,33.64 M,1.25 G,0.00 B,1.01 K
2019-06-07 22:48:56,33.64 M,1.25 G,2.36 K,66.29 K
2019-06-07 22:48:58,33.75 M,1.26 G,75.25 K,2.09 M
2019-06-07 22:49:00,33.94 M,1.26 G,96.69 K,1.94 M
2019-06-07 22:49:02,33.99 M,1.26 G,0.00 B,816.00 B
2019-06-07 22:49:04,33.99 M,1.26 G,0.00 B,324.00 B
2019-06-07 22:49:06,34.00 M,1.26 G,12.78 K,733.31 K
2019-06-07 22:49:08,34.03 M,1.26 G,1.35 K,109.32 K
2019-06-07 22:49:10,34.04 M,1.26 G,12.20 K,710.96 K
2019-06-07 22:49:12,34.05 M,1.27 G,0.00 B,612.00 B
2019-06-07 22:49:14,34.07 M,1.27 G,18.57 K,651.27 K
2019-06-07 22:49:16,34.07 M,1.27 G,0.00 B,936.00 B
2019-06-07 22:49:18,34.08 M,1.27 G,0.00 B,1.68 K
2019-06-07 22:49:20,34.11 M,1.27 G,24.60 K,1.71 M
2019-06-07 22:49:22,34.11 M,1.27 G,0.00 B,1.37 K
2019-06-07 22:49:24,34.24 M,1.27 G,93.99 K,1.94 M
2019-06-07 22:49:26,34.37 M,1.27 G,44.85 K,957.11 K
2019-06-07 22:49:28,34.37 M,1.27 G,0.00 B,540.00 B
2019-06-07 22:49:30,34.39 M,1.27 G,0.00 B,396.00 B
2019-06-07 22:49:32,34.42 M,1.28 G,31.72 K,2.04 M
2019-06-07 22:49:34,34.44 M,1.28 G,0.00 B,612.00 B
2019-06-07 22:49:36,34.44 M,1.28 G,0.00 B,168.00 B
2019-06-07 22:49:38,34.44 M,1.28 G,6.53 K,155.84 K
2019-06-07 22:49:40,34.48 M,1.28 G,8.77 K,726.19 K
2019-06-07 22:49:42,34.48 M,1.28 G,50.00 B,600.00 B
2019-06-07 22:49:44,34.50 M,1.28 G,0.00 B,1.32 K
2019-06-07 22:49:46,34.50 M,1.28 G,6.28 K,206.31 K
2019-06-07 22:49:48,34.51 M,1.28 G,4.19 K,166.14 K
2019-06-07 22:49:50,34.51 M,1.28 G,0.00 B,1.49 K
2019-06-07 22:49:52,34.51 M,1.28 G,84.00 B,1.39 K
2019-06-07 22:49:54,34.52 M,1.28 G,10.52 K,560.42 K
2019-06-07 22:49:56,34.52 M,1.28 G,0.00 B,660.00 B
2019-06-07 22:49:58,34.64 M,1.29 G,97.10 K,2.08 M
2019-06-07 22:50:00,34.77 M,1.29 G,38.31 K,838.98 K
2019-06-07 22:50:03,34.77 M,1.29 G,0.00 B,276.00 B
2019-06-07 22:50:05,34.82 M,1.29 G,11.81 K,886.29 K
2019-06-07 22:50:07,34.82 M,1.29 G,0.00 B,384.00 B
2019-06-07 22:50:09,34.84 M,1.29 G,0.00 B,384.00 B
2019-06-07 22:50:11,34.85 M,1.29 G,10.63 K,439.30 K
2019-06-07 22:50:13,34.89 M,1.30 G,0.00 B,600.00 B
2019-06-07 22:50:15,34.90 M,1.30 G,10.25 K,681.69 K
2019-06-07 22:50:17,34.91 M,1.30 G,0.00 B,1.65 K
2019-06-07 22:50:19,34.93 M,1.30 G,21.61 K,1.55 M
2019-06-07 22:50:21,34.96 M,1.30 G,0.00 B,864.00 B
2019-06-07 22:50:23,34.97 M,1.30 G,17.25 K,1.03 M
2019-06-07 22:50:25,34.98 M,1.30 G,0.00 B,540.00 B
2019-06-07 22:50:27,34.98 M,1.30 G,0.00 B,1.01 K
2019-06-07 22:50:29,35.00 M,1.30 G,23.74 K,1.54 M
2019-06-07 22:50:31,35.02 M,1.30 G,0.00 B,984.00 B
2019-06-07 22:50:33,35.05 M,1.31 G,30.30 K,1.18 M
2019-06-07 22:50:35,35.21 M,1.31 G,69.79 K,1.45 M
2019-06-07 22:50:37,35.21 M,1.31 G,0.00 B,456.00 B
2019-06-07 22:50:39,35.25 M,1.31 G,25.96 K,2.09 M
2019-06-07 22:50:41,35.25 M,1.31 G,0.00 B,444.00 B
2019-06-07 22:50:43,35.25 M,1.31 G,0.00 B,1.43 K
2019-06-07 22:50:45,35.26 M,1.31 G,6.75 K,251.38 K
2019-06-07 22:50:47,35.26 M,1.31 G,5.51 K,155.21 K
2019-06-07 22:50:49,35.30 M,1.32 G,7.61 K,538.58 K
2019-06-07 22:50:51,35.30 M,1.32 G,0.00 B,924.00 B
2019-06-07 22:50:53,35.32 M,1.32 G,0.00 B,768.00 B
2019-06-07 22:50:55,35.35 M,1.32 G,24.15 K,662.06 K
2019-06-07 22:50:57,35.50 M,1.32 G,58.55 K,1.20 M
2019-06-07 22:50:59,35.50 M,1.32 G,0.00 B,756.00 B
2019-06-07 22:51:01,35.50 M,1.32 G,0.00 B,12.75 K
2019-06-07 22:51:03,35.55 M,1.32 G,47.39 K,1.82 M
2019-06-07 22:51:05,35.59 M,1.33 G,8.60 K,728.69 K
2019-06-07 22:51:07,35.59 M,1.33 G,0.00 B,492.00 B
2019-06-07 22:51:09,35.59 M,1.33 G,0.00 B,840.00 B
2019-06-07 22:51:11,35.59 M,1.33 G,0.00 B,1.38 K
2019-06-07 22:51:13,35.62 M,1.33 G,26.96 K,1.71 M
2019-06-07 22:51:15,35.62 M,1.33 G,0.00 B,1.05 K
2019-06-07 22:51:17,35.64 M,1.33 G,0.00 B,1.72 K
2019-06-07 22:51:19,35.64 M,1.33 G,0.00 B,1.18 K
2019-06-07 22:51:21,35.64 M,1.33 G,0.00 B,1.23 K
2019-06-07 22:51:23,35.66 M,1.33 G,42.00 B,1.08 K
2019-06-07 22:51:25,35.67 M,1.33 G,9.40 K,445.62 K
2019-06-07 22:51:27,35.67 M,1.33 G,0.00 B,768.00 B
2019-06-07 22:51:29,35.73 M,1.33 G,29.57 K,2.36 M
2019-06-07 22:51:31,35.73 M,1.33 G,0.00 B,600.00 B
2019-06-07 22:51:33,35.73 M,1.33 G,252.00 B,458.00 B
2019-06-07 22:51:35,35.76 M,1.34 G,35.57 K,1.71 M
2019-06-07 22:51:37,35.77 M,1.34 G,0.00 B,444.00 B
2019-06-07 22:51:39,35.77 M,1.34 G,0.00 B,492.00 B
2019-06-07 22:51:41,35.80 M,1.34 G,36.15 K,1.69 M
2019-06-07 22:51:43,35.84 M,1.34 G,8.38 K,705.32 K
2019-06-07 22:51:45,35.84 M,1.34 G,0.00 B,1.28 K
2019-06-07 22:51:47,35.84 M,1.34 G,0.00 B,984.00 B
2019-06-07 22:51:49,35.84 M,1.34 G,636.00 B,706.00 B
2019-06-07 22:51:51,35.88 M,1.34 G,46.76 K,1.61 M
2019-06-07 22:51:53,35.88 M,1.34 G,42.00 B,996.00 B
2019-06-07 22:51:55,35.88 M,1.34 G,84.00 B,660.00 B
2019-06-07 22:51:57,35.91 M,1.34 G,26.36 K,1.63 M
2019-06-07 22:51:59,35.91 M,1.34 G,0.00 B,720.00 B
2019-06-07 22:52:01,35.92 M,1.34 G,0.00 B,6.77 K
2019-06-07 22:52:03,35.94 M,1.35 G,15.47 K,1006.25 K
2019-06-07 22:52:05,35.94 M,1.35 G,504.00 B,688.00 B
2019-06-07 22:52:07,35.95 M,1.35 G,2.19 K,74.01 K
2019-06-07 22:52:09,35.96 M,1.35 G,7.80 K,279.97 K
2019-06-07 22:52:11,35.96 M,1.35 G,0.00 B,540.00 B
2019-06-07 22:52:13,35.99 M,1.35 G,29.40 K,2.40 M
2019-06-07 22:52:15,36.00 M,1.35 G,0.00 B,2.12 K
2019-06-07 22:52:17,36.03 M,1.35 G,24.00 K,1.88 M
2019-06-07 22:52:19,36.03 M,1.35 G,0.00 B,1.01 K
2019-06-07 22:52:21,36.03 M,1.35 G,0.00 B,612.00 B
2019-06-07 22:52:23,36.03 M,1.35 G,0.00 B,1.18 K
